subject,trial,task,sensortag,rmse_%BW,mae_%BW,window_ms,bw_kg,outdir,fz_mean,fz_std,fz_min,fz_max,fz_ptp,fz_absmean,fz_p95,fz_p05,kin_rom_knee_deg,kin_knee_peak1_deg,kin_knee_peak2_deg,kin_knee_peak3_deg,kin_frontal_excursion_deg,kin_knee_var_deg,kin_omega_knee_peak_dps,kin_omega_thigh_peak_dps,kin_omega_shank_peak_dps,kin_jerk_rms,stance_count,stance_mean_dur_s,fz_peak_N,fz_peak_%BW,fz_impulse_Ns,fz_stance_dur_s,fz_ttp_s,fz_loading_rate_Ns,lag_ms
AB01,AB01_step_ups_2_right,step,rshank,18.5473744847184,5.711706214393999,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_right_rshank_hgb_w300,786.9299618563489,240.6248557805468,334.9814102842548,1614.1838281299663,1279.2024178457114,786.9299618563489,1352.3738161763993,501.8406775838153,31.666312963432944,28.39313976212655,28.378816526030352,28.34988354088976,304.1808106816817,7.375928662181412,338.940378466986,243.689893434303,270.722634697433,281515.29770453234,33.0,0.02560606060606006,,,,,,,
AB01,AB01_step_ups_2_right,step,lpelvis,6.971895426336625,2.2968379448158203,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_right_lpelvis_hgb_w300,791.9648701119938,259.51645107563536,334.43120888810466,1613.9458699286513,1279.5146610405466,791.9648701119938,1391.4344430376016,496.2393547968729,31.666312963432944,28.39313976212655,28.378816526030352,28.34988354088976,304.1808106816817,7.375928662181412,338.940378466986,243.689893434303,270.722634697433,281515.29770453234,33.0,0.02560606060606006,,,,,,,
AB01,AB01_step_ups_2_right,step,rpelvis,9.573328180063928,2.965719202493819,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_right_rpelvis_hgb_w300,777.9699394674556,246.98159886270665,333.4438226659215,1613.149703816424,1279.7058811505026,777.9699394674556,1356.600323111436,488.6592429231574,31.666312963432944,28.39313976212655,28.378816526030352,28.34988354088976,304.1808106816817,7.375928662181412,338.940378466986,243.689893434303,270.722634697433,281515.29770453234,33.0,0.02560606060606006,,,,,,,
AB01,AB01_step_ups_2_left,step,lathigh,5.482833403948075,1.8169917829069533,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_left_lathigh_hgb_w300,787.8183193401554,254.96803679528657,341.2534221275268,1622.1391465016768,1280.88572437415,787.8183193401554,1364.0245430261227,484.15608370702864,60.89369434104394,2.4563668877621367,2.2848475027309263,2.2287412637644266,557.3959604277579,13.570835237589513,244.1078139265958,261.782244922966,111.878703510484,181684.4449665705,28.0,0.0332142857143027,,,,,,,
AB01,AB01_step_ups_2_left,step,rathigh,7.479011012529212,2.5350972425125025,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_left_rathigh_hgb_w300,788.0989939632387,250.48463429104265,342.7699287891304,1622.3494711493097,1279.5795423601794,788.0989939632387,1338.6033870497365,479.97355053409694,60.89369434104394,2.4563668877621367,2.2848475027309263,2.2287412637644266,557.3959604277579,13.570835237589513,244.1078139265958,261.782244922966,111.878703510484,181684.4449665705,28.0,0.0332142857143027,,,,,,,
AB01,AB01_step_ups_2_left,step,lpthigh,9.174998620975344,2.497176832273456,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_left_lpthigh_hgb_w300,793.0774717177482,259.66543965087664,340.0475127911143,1622.4399640346517,1282.3924512435374,793.0774717177482,1348.6028168855798,483.6907003995049,60.89369434104394,2.4563668877621367,2.2848475027309263,2.2287412637644266,557.3959604277579,13.570835237589513,244.1078139265958,261.782244922966,111.878703510484,181684.4449665705,28.0,0.0332142857143027,,,,,,,
AB01,AB01_step_ups_2_left,step,rpthigh,5.246432633316463,1.942530414551624,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_left_rpthigh_hgb_w300,788.0398577365971,256.40170819798715,337.6191932477016,1621.8186686051286,1284.199475357427,788.0398577365971,1347.818055072766,479.86836265029626,60.89369434104394,2.4563668877621367,2.2848475027309263,2.2287412637644266,557.3959604277579,13.570835237589513,244.1078139265958,261.782244922966,111.878703510484,181684.4449665705,28.0,0.0332142857143027,,,,,,,
AB01,AB01_step_ups_2_left,step,lshank,16.926983780084086,5.079175752658576,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_left_lshank_hgb_w300,797.6672552884885,252.83778708374723,335.7683902150335,1622.975090698887,1287.2067004838536,797.6672552884885,1353.388950031944,484.5736542999612,60.89369434104394,2.4563668877621367,2.2848475027309263,2.2287412637644266,557.3959604277579,13.570835237589513,244.1078139265958,261.782244922966,111.878703510484,181684.4449665705,28.0,0.0332142857143027,,,,,,,
AB01,AB01_step_ups_2_left,step,rshank,6.523549516056429,2.128301579802246,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_left_rshank_hgb_w300,787.8018266921399,263.4135875115842,341.61390943907617,1622.026021704051,1280.412112264975,787.8018266921399,1343.287867707302,449.6109960173065,60.89369434104394,2.4563668877621367,2.2848475027309263,2.2287412637644266,557.3959604277579,13.570835237589513,244.1078139265958,261.782244922966,111.878703510484,181684.4449665705,28.0,0.0332142857143027,,,,,,,
AB01,AB01_step_ups_2_left,step,lpelvis,4.9185276373282,1.7065728368587016,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_left_lpelvis_hgb_w300,788.1428995779296,250.3267151159872,342.9742084836826,1622.230784687519,1279.2565762038364,788.1428995779296,1332.1038433296114,483.8020518039608,60.89369434104394,2.4563668877621367,2.2848475027309263,2.2287412637644266,557.3959604277579,13.570835237589513,244.1078139265958,261.782244922966,111.878703510484,181684.4449665705,28.0,0.0332142857143027,,,,,,,
AB01,AB01_step_ups_2_left,step,rpelvis,6.032982683991437,2.067146560573533,300,78.9,E:\safestride\out_grid\AB01\AB01_step_ups_2_left_rpelvis_hgb_w300,786.5196313234914,249.77038018144532,340.3312242386202,1621.856000047051,1281.5247758084308,786.5196313234914,1330.71629868127,470.0783724829552,60.89369434104394,2.4563668877621367,2.2848475027309263,2.2287412637644266,557.3959604277579,13.570835237589513,244.1078139265958,261.782244922966,111.878703510484,181684.4449665705,28.0,0.0332142857143027,,,,,,,
AB01,AB01_squats_1_25lbs,squats,lathigh,8.042192631976093,3.0787467414448386,300,78.9,E:\safestride\out_grid\AB01\AB01_squats_1_25lbs_lathigh_hgb_w300,877.0501439181022,283.771112538211,199.8408746920228,1821.189077377116,1621.3482026850934,877.0501439181022,1446.8916667497829,481.6085680998256,37.614260481456775,33.9710185436906,33.94625376068284,33.90512585018436,468.2823969492368,8.779489990303576,226.33328309284377,248.948483397052,71.5826296339706,143927.07104722076,24.0,0.04729166666666776,,,,,,,
AB01,AB01_squats_1_25lbs,squats,rathigh,3.3322298267134745,1.126055620544321,300,78.9,E:\safestride\out_grid\AB01\AB01_squats_1_25lbs_rathigh_hgb_w300,894.193626668866,286.64413779533004,201.3697537370732,1821.6784246282548,1620.3086708911817,894.193626668866,1446.676322253015,482.3963171061009,37.614260481456775,33.9710185436906,33.94625376068284,33.90512585018436,468.2823969492368,8.779489990303576,226.33328309284377,248.948483397052,71.5826296339706,143927.07104722076,24.0,0.04729166666666776,,,,,,,
AB01,AB01_squats_1_25lbs,squats,lpthigh,5.494874025313866,1.964299755898837,300,78.9,E:\safestride\out_grid\AB01\AB01_squats_1_25lbs_lpthigh_hgb_w300,890.4701994563098,289.71235332832885,203.5479189521692,1821.1352624281656,1617.5873434759965,890.4701994563098,1447.9611094713443,482.7391079913796,37.614260481456775,33.9710185436906,33.94625376068284,33.90512585018436,468.2823969492368,8.779489990303576,226.33328309284377,248.948483397052,71.5826296339706,143927.07104722076,24.0,0.04729166666666776,,,,,,,
AB01,AB01_squats_1_25lbs,squats,rpthigh,8.621685955523597,3.500823310535743,300,78.9,E:\safestride\out_grid\AB01\AB01_squats_1_25lbs_rpthigh_hgb_w300,889.351654449244,299.60861659955515,190.5513985853761,1821.3651636142413,1630.8137650288652,889.351654449244,1447.3599067161033,475.7758271054967,37.614260481456775,33.9710185436906,33.94625376068284,33.90512585018436,468.2823969492368,8.779489990303576,226.33328309284377,248.948483397052,71.5826296339706,143927.07104722076,24.0,0.04729166666666776,,,,,,,
AB01,AB01_squats_1_25lbs,squats,lshank,14.948412286175774,5.0959533751244175,300,78.9,E:\safestride\out_grid\AB01\AB01_squats_1_25lbs_lshank_hgb_w300,904.8670682132324,300.30599408696065,202.8374674555513,1821.7213557927469,1618.8838883371957,904.8670682132324,1505.5758503885577,482.1842358882849,37.614260481456775,33.9710185436906,33.94625376068284,33.90512585018436,468.2823969492368,8.779489990303576,226.33328309284377,248.948483397052,71.5826296339706,143927.07104722076,24.0,0.04729166666666776,,,,,,,
AB01,AB01_squats_1_25lbs,squats,rshank,9.820227879074878,3.431029868444089,300,78.9,E:\safestride\out_grid\AB01\AB01_squats_1_25lbs_rshank_hgb_w300,915.5209064619526,307.82563197655463,213.50643015357,1821.1564537312,1607.65002357763,915.5209064619526,1556.2275980210736,483.602188794542,37.614260481456775,33.9710185436906,33.94625376068284,33.90512585018436,468.2823969492368,8.779489990303576,226.33328309284377,248.948483397052,71.5826296339706,143927.07104722076,24.0,0.04729166666666776,,,,,,,
AB01,AB01_squats_1_25lbs,squats,lpelvis,4.125791876817415,1.383381858214842,300,78.9,E:\safestride\out_grid\AB01\AB01_squats_1_25lbs_lpelvis_hgb_w300,892.0076002183058,282.8505537619436,201.52573750993025,1821.4175780923008,1619.8918405823706,892.0076002183058,1447.6308133626485,483.4118610723233,37.614260481456775,33.9710185436906,33.94625376068284,33.90512585018436,468.2823969492368,8.779489990303576,226.33328309284377,248.948483397052,71.5826296339706,143927.07104722076,24.0,0.04729166666666776,,,,,,,
AB01,AB01_squats_1_25lbs,squats,rpelvis,7.989890375485185,3.082575534625617,300,78.9,E:\safestride\out_grid\AB01\AB01_squats_1_25lbs_rpelvis_hgb_w300,896.2553326691191,299.34704402312235,200.51558167959803,1820.220044675164,1619.704462995566,896.2553326691191,1472.7199115651003,488.83865191432295,37.614260481456775,33.9710185436906,33.94625376068284,33.90512585018436,468.2823969492368,8.779489990303576,226.33328309284377,248.948483397052,71.5826296339706,143927.07104722076,24.0,0.04729166666666776,,,,,,,
AB01,AB01_side_shuffle_1,side,lathigh,8.035202746305508,3.033659499698895,300,78.9,E:\safestride\out_grid\AB01\AB01_side_shuffle_1_lathigh_hgb_w300,768.0734109734782,264.9982660811441,-101.24423372412248,1405.4740096945964,1506.7182434187189,768.2751085173778,1197.3745436048766,197.062618372198,44.66712764859125,40.28321670915516,40.26360575789416,40.19345929902003,453.9684753735735,9.546976076474929,541.780413117059,423.65532402568,364.702595261466,299212.2417238809,27.0,0.04425925925925832,,,,,,,
AB01,AB01_side_shuffle_1,side,rathigh,11.82429672647786,3.95775966985499,300,78.9,E:\safestride\out_grid\AB01\AB01_side_shuffle_1_rathigh_hgb_w300,768.4213070811803,267.6772792430594,-41.296987508419846,1404.5702771939466,1445.8672647023664,768.4994306263995,1197.1480546196676,201.7129388181632,44.66712764859125,40.28321670915516,40.26360575789416,40.19345929902003,453.9684753735735,9.546976076474929,541.780413117059,423.65532402568,364.702595261466,299212.2417238809,27.0,0.04425925925925832,,,,,,,
AB01,AB01_side_shuffle_1,side,lpthigh,10.150068927159014,3.842354339813326,300,78.9,E:\safestride\out_grid\AB01\AB01_side_shuffle_1_lpthigh_hgb_w300,767.290914221318,261.08344550754003,-23.74734277204493,1404.12915365284,1427.8764964248849,767.3146853352039,1204.1550553971551,219.1315721762464,44.66712764859125,40.28321670915516,40.26360575789416,40.19345929902003,453.9684753735735,9.546976076474929,541.780413117059,423.65532402568,364.702595261466,299212.2417238809,27.0,0.04425925925925832,,,,,,,
AB01,AB01_side_shuffle_1,side,rpthigh,10.428800274229964,3.8413320240366233,300,78.9,E:\safestride\out_grid\AB01\AB01_side_shuffle_1_rpthigh_hgb_w300,767.8761211558531,262.4881636376353,42.79374224626715,1405.137014316098,1362.3432720698308,767.8761211558531,1190.2834747776708,228.44687781872955,44.66712764859125,40.28321670915516,40.26360575789416,40.19345929902003,453.9684753735735,9.546976076474929,541.780413117059,423.65532402568,364.702595261466,299212.2417238809,27.0,0.04425925925925832,,,,,,,
AB01,AB01_side_shuffle_1,side,lshank,7.915117305886273,3.0062024736792465,300,78.9,E:\safestride\out_grid\AB01\AB01_side_shuffle_1_lshank_hgb_w300,770.7814097523341,264.10297638703923,-24.028448188213105,1404.165427724755,1428.1938759129682,770.8233014834428,1198.506293659119,225.6480964656343,44.66712764859125,40.28321670915516,40.26360575789416,40.19345929902003,453.9684753735735,9.546976076474929,541.780413117059,423.65532402568,364.702595261466,299212.2417238809,27.0,0.04425925925925832,,,,,,,
AB01,AB01_side_shuffle_1,side,rshank,11.636173276322824,4.125749519343758,300,78.9,E:\safestride\out_grid\AB01\AB01_side_shuffle_1_rshank_hgb_w300,768.6834552823191,262.3023948060073,-5.238436725606561,1404.4745233850774,1409.712960110684,768.6886989627251,1200.9208146580304,223.178996809087,44.66712764859125,40.28321670915516,40.26360575789416,40.19345929902003,453.9684753735735,9.546976076474929,541.780413117059,423.65532402568,364.702595261466,299212.2417238809,27.0,0.04425925925925832,,,,,,,
AB01,AB01_side_shuffle_1,side,lpelvis,7.133000320523043,2.680356845002103,300,78.9,E:\safestride\out_grid\AB01\AB01_side_shuffle_1_lpelvis_hgb_w300,773.8301571378953,270.85973711888886,-21.15642117854643,1405.1977606586836,1426.35418183723,773.8528267723453,1205.889571527969,191.13105004810228,44.66712764859125,40.28321670915516,40.26360575789416,40.19345929902003,453.9684753735735,9.546976076474929,541.780413117059,423.65532402568,364.702595261466,299212.2417238809,27.0,0.04425925925925832,,,,,,,
AB01,AB01_side_shuffle_1,side,rpelvis,9.01209425428501,3.1887069018052814,300,78.9,E:\safestride\out_grid\AB01\AB01_side_shuffle_1_rpelvis_hgb_w300,772.1708628557282,273.0885271768793,-150.83432539490127,1404.4431572030985,1555.2774825979998,773.2272291293707,1202.578089348636,206.64189806347224,44.66712764859125,40.28321670915516,40.26360575789416,40.19345929902003,453.9684753735735,9.546976076474929,541.780413117059,423.65532402568,364.702595261466,299212.2417238809,27.0,0.04425925925925832,,,,,,,
AB01,AB01_obstacle_walk_1,obstacle,lathigh,5.761402565766407,2.60381377793824,300,78.9,E:\safestride\out_grid\AB01\AB01_obstacle_walk_1_lathigh_hgb_w300,393.399670503665,350.0967189201312,-199.57335406286904,1748.8663559979052,1948.4397100607744,401.8127290860536,857.1247748783647,-28.76926869137134,62.58018546868834,42.54145780219096,42.5243813020497,42.43710906049424,660.3996732250789,10.507320355062003,553.2352140910609,415.138187413701,294.686981777826,350420.61969793786,254.0,0.04574803149606202,,,,,,,
AB01,AB01_obstacle_walk_1,obstacle,rathigh,9.295379865050402,4.575724594409598,300,78.9,E:\safestride\out_grid\AB01\AB01_obstacle_walk_1_rathigh_hgb_w300,393.5082458442649,347.17257884202,-296.10743632782123,1751.1268841172898,2047.234320445111,408.68945028106975,854.4582908597279,-52.47286335808653,62.58018546868834,42.54145780219096,42.5243813020497,42.43710906049424,660.3996732250789,10.507320355062003,553.2352140910609,415.138187413701,294.686981777826,350420.61969793786,254.0,0.04574803149606202,,,,,,,
AB01,AB01_obstacle_walk_1,obstacle,lpthigh,10.95306158429377,5.385419950547594,300,78.9,E:\safestride\out_grid\AB01\AB01_obstacle_walk_1_lpthigh_hgb_w300,398.21695514347147,338.8807595221774,-206.07355572808183,1747.9674471778894,1954.0410029059717,409.4491843789509,856.8927244057436,-42.23274140651725,62.58018546868834,42.54145780219096,42.5243813020497,42.43710906049424,660.3996732250789,10.507320355062003,553.2352140910609,415.138187413701,294.686981777826,350420.61969793786,254.0,0.04574803149606202,,,,,,,
AB01,AB01_obstacle_walk_1,obstacle,rpthigh,6.009110250467111,2.9118963691310493,300,78.9,E:\safestride\out_grid\AB01\AB01_obstacle_walk_1_rpthigh_hgb_w300,393.1432119279414,349.4849977304437,-199.02269694692,1740.9040294362485,1939.9267263831684,402.5680838867041,859.9236372860189,-31.78990590802055,62.58018546868834,42.54145780219096,42.5243813020497,42.43710906049424,660.3996732250789,10.507320355062003,553.2352140910609,415.138187413701,294.686981777826,350420.61969793786,254.0,0.04574803149606202,,,,,,,
AB01,AB01_obstacle_walk_1,obstacle,lshank,6.463202888306611,2.5952774465605897,300,78.9,E:\safestride\out_grid\AB01\AB01_obstacle_walk_1_lshank_hgb_w300,391.1017705428215,350.7414252482382,-179.37736769139457,1749.3784923195835,1928.755860010978,399.53189289163697,857.1425152394982,-30.278876469394945,62.58018546868834,42.54145780219096,42.5243813020497,42.43710906049424,660.3996732250789,10.507320355062003,553.2352140910609,415.138187413701,294.686981777826,350420.61969793786,254.0,0.04574803149606202,,,,,,,
AB01,AB01_obstacle_walk_1,obstacle,rshank,12.215365656908007,5.501483089810454,300,78.9,E:\safestride\out_grid\AB01\AB01_obstacle_walk_1_rshank_hgb_w300,403.2790720531799,342.3995547152062,-236.54979151899235,1747.455871024751,1984.0056625437437,416.62677633259005,854.0135692663921,-51.60351759433951,62.58018546868834,42.54145780219096,42.5243813020497,42.43710906049424,660.3996732250789,10.507320355062003,553.2352140910609,415.138187413701,294.686981777826,350420.61969793786,254.0,0.04574803149606202,,,,,,,
AB01,AB01_obstacle_walk_1,obstacle,lpelvis,6.238043929683839,3.153314461707972,300,78.9,E:\safestride\out_grid\AB01\AB01_obstacle_walk_1_lpelvis_hgb_w300,396.6659197755097,347.0968722574157,-222.2555793239578,1751.4807498673742,1973.736329191332,406.2943310063153,858.0584912928975,-37.378550186198815,62.58018546868834,42.54145780219096,42.5243813020497,42.43710906049424,660.3996732250789,10.507320355062003,553.2352140910609,415.138187413701,294.686981777826,350420.61969793786,254.0,0.04574803149606202,,,,,,,
AB01,AB01_obstacle_walk_1,obstacle,rpelvis,5.186648328018351,2.5344578326881173,300,78.9,E:\safestride\out_grid\AB01\AB01_obstacle_walk_1_rpelvis_hgb_w300,392.9450059620965,350.8307242185763,-443.8216366895322,1743.974251809831,2187.795888499363,401.3380414529785,856.1649921345638,-28.368404585399865,62.58018546868834,42.54145780219096,42.5243813020497,42.43710906049424,660.3996732250789,10.507320355062003,553.2352140910609,415.138187413701,294.686981777826,350420.61969793786,254.0,0.04574803149606202,,,,,,,
AB01,AB01_normal_walk_1_skip,normal,lathigh,10.711761053904334,3.9570651057371418,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_skip_lathigh_hgb_w300,399.9889798751804,540.1482957833097,-240.7440854816888,1666.3687785400348,1907.112864021724,412.31356257583946,1467.0890587841914,-34.19347293859067,55.26010760159517,29.169540464341253,29.15097117293118,29.07869845380972,820.4174270090464,10.877270041036892,451.297926049612,353.394670675377,421.165064375051,563226.0176142978,83.0,0.02427710843371286,,,,,,,
AB01,AB01_normal_walk_1_skip,normal,rathigh,12.415254885942993,5.304887470763152,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_skip_rathigh_hgb_w300,385.5538005276322,533.8292807273261,-171.40958347458832,1668.950284544571,1840.3598680191596,402.8503812774891,1457.172674562694,-50.266107206976486,55.26010760159517,29.169540464341253,29.15097117293118,29.07869845380972,820.4174270090464,10.877270041036892,451.297926049612,353.394670675377,421.165064375051,563226.0176142978,83.0,0.02427710843371286,,,,,,,
AB01,AB01_normal_walk_1_skip,normal,lpthigh,15.86304409153237,6.17296858696828,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_skip_lpthigh_hgb_w300,407.0930253878592,539.3184261152643,-227.4873492242371,1666.1640349680647,1893.6513841923015,422.5356501747531,1457.447458667321,-45.833339269774726,55.26010760159517,29.169540464341253,29.15097117293118,29.07869845380972,820.4174270090464,10.877270041036892,451.297926049612,353.394670675377,421.165064375051,563226.0176142978,83.0,0.02427710843371286,,,,,,,
AB01,AB01_normal_walk_1_skip,normal,rpthigh,12.468724356241632,4.731185642215085,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_skip_rpthigh_hgb_w300,404.1838958320281,538.9378894197332,-171.40094094108568,1666.5260710382768,1837.9270119793623,415.8558882409509,1469.4776999111948,-36.7661794904401,55.26010760159517,29.169540464341253,29.15097117293118,29.07869845380972,820.4174270090464,10.877270041036892,451.297926049612,353.394670675377,421.165064375051,563226.0176142978,83.0,0.02427710843371286,,,,,,,
AB01,AB01_normal_walk_1_skip,normal,lshank,10.4567284984907,4.312921639417346,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_skip_lshank_hgb_w300,408.0201224243374,542.3571994610136,-126.08816052053396,1666.4335542894207,1792.5217148099546,419.5440334496464,1478.727673016001,-35.140533269642546,55.26010760159517,29.169540464341253,29.15097117293118,29.07869845380972,820.4174270090464,10.877270041036892,451.297926049612,353.394670675377,421.165064375051,563226.0176142978,83.0,0.02427710843371286,,,,,,,
AB01,AB01_normal_walk_1_skip,normal,rshank,10.850555596524364,4.550648993090233,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_skip_rshank_hgb_w300,390.3704122366553,530.4752650466409,-195.70083426205247,1668.5435267394842,1864.2443610015368,402.5613117691177,1451.651038529766,-37.52177410002229,55.26010760159517,29.169540464341253,29.15097117293118,29.07869845380972,820.4174270090464,10.877270041036892,451.297926049612,353.394670675377,421.165064375051,563226.0176142978,83.0,0.02427710843371286,,,,,,,
AB01,AB01_normal_walk_1_skip,normal,lpelvis,10.257725309550828,4.194659493511306,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_skip_lpelvis_hgb_w300,403.2663969796998,538.0905211495375,-270.63754071663266,1667.7905846671845,1938.428125383817,413.72561775638616,1464.1442952891505,-29.42708214415643,55.26010760159517,29.169540464341253,29.15097117293118,29.07869845380972,820.4174270090464,10.877270041036892,451.297926049612,353.394670675377,421.165064375051,563226.0176142978,83.0,0.02427710843371286,,,,,,,
AB01,AB01_normal_walk_1_skip,normal,rpelvis,10.90153049998673,4.404280183450239,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_skip_rpelvis_hgb_w300,399.34621666710575,538.8775833608036,-207.618488474028,1666.6070775175217,1874.2255659915495,411.7522922226574,1461.209614138704,-37.839376451025686,55.26010760159517,29.169540464341253,29.15097117293118,29.07869845380972,820.4174270090464,10.877270041036892,451.297926049612,353.394670675377,421.165064375051,563226.0176142978,83.0,0.02427710843371286,,,,,,,
AB01,AB01_normal_walk_1_2-5,normal,lathigh,7.97232838802047,2.540613248563344,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_2-5_lathigh_hgb_w300,383.47141470280144,685.1930108705517,-160.22381545523365,2094.938538578557,2255.162354033791,392.74777492274615,1961.2534119180536,-24.992091727935573,59.988532408384,56.48621283584109,56.26599741399683,55.90133573460214,1006.8656634026108,13.414245901690741,710.1271660056799,596.658114418661,483.028683159741,828078.6183871495,85.0,0.02917647058820876,,,,,,,
AB01,AB01_normal_walk_1_2-5,normal,rathigh,9.508317118688728,2.7786568380521843,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_2-5_rathigh_hgb_w300,380.7945206666389,683.9791576468009,-183.5860588891305,2095.810132233805,2279.3961911229358,391.4923199911024,1963.625976618384,-26.966313924782085,59.988532408384,56.48621283584109,56.26599741399683,55.90133573460214,1006.8656634026108,13.414245901690741,710.1271660056799,596.658114418661,483.028683159741,828078.6183871495,85.0,0.02917647058820876,,,,,,,
AB01,AB01_normal_walk_1_2-5,normal,lpthigh,10.503519880200606,3.344353313751336,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_2-5_lpthigh_hgb_w300,379.7627500854594,687.6669158353272,-420.24029531092106,2095.445079715284,2515.6853750262053,396.2879343029437,1962.0309480456333,-40.12992640675567,59.988532408384,56.48621283584109,56.26599741399683,55.90133573460214,1006.8656634026108,13.414245901690741,710.1271660056799,596.658114418661,483.028683159741,828078.6183871495,85.0,0.02917647058820876,,,,,,,
AB01,AB01_normal_walk_1_2-5,normal,rpthigh,8.16380202754502,3.140215504585892,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_2-5_rpthigh_hgb_w300,386.8202009695923,688.7598858395144,-211.9959445029348,2096.222561077472,2308.218505580407,398.5581115924877,1965.752364200959,-31.14222722392321,59.988532408384,56.48621283584109,56.26599741399683,55.90133573460214,1006.8656634026108,13.414245901690741,710.1271660056799,596.658114418661,483.028683159741,828078.6183871495,85.0,0.02917647058820876,,,,,,,
AB01,AB01_normal_walk_1_2-5,normal,lshank,7.319362092461978,1.7807798033029705,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_2-5_lshank_hgb_w300,384.2163985862909,687.2834382776002,-188.89409127218667,2095.0698081311084,2283.9638994032957,389.4189042055693,1965.7923314621296,-13.770809600281352,59.988532408384,56.48621283584109,56.26599741399683,55.90133573460214,1006.8656634026108,13.414245901690741,710.1271660056799,596.658114418661,483.028683159741,828078.6183871495,85.0,0.02917647058820876,,,,,,,
AB01,AB01_normal_walk_1_2-5,normal,rshank,6.992776354069825,2.449026034356153,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_2-5_rshank_hgb_w300,385.7122926779788,688.4090756714836,-210.8881908308268,2095.173113745904,2306.061304576731,394.8855307614021,1965.901328367317,-24.999228378404847,59.988532408384,56.48621283584109,56.26599741399683,55.90133573460214,1006.8656634026108,13.414245901690741,710.1271660056799,596.658114418661,483.028683159741,828078.6183871495,85.0,0.02917647058820876,,,,,,,
AB01,AB01_normal_walk_1_2-5,normal,lpelvis,8.638829328871434,3.099986137455536,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_2-5_lpelvis_hgb_w300,386.02350579957664,687.784225077278,-248.36224655636,2095.290725473847,2343.652972030207,399.15222926538434,1964.68598824794,-34.40511486129015,59.988532408384,56.48621283584109,56.26599741399683,55.90133573460214,1006.8656634026108,13.414245901690741,710.1271660056799,596.658114418661,483.028683159741,828078.6183871495,85.0,0.02917647058820876,,,,,,,
AB01,AB01_normal_walk_1_2-5,normal,rpelvis,9.797851806779189,3.348088367083744,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_2-5_rpelvis_hgb_w300,383.5078676932284,688.4360510010712,-281.72719904390783,2095.75301940496,2377.480218448868,400.3959278054739,1957.4746655367344,-43.12263385109325,59.988532408384,56.48621283584109,56.26599741399683,55.90133573460214,1006.8656634026108,13.414245901690741,710.1271660056799,596.658114418661,483.028683159741,828078.6183871495,85.0,0.02917647058820876,,,,,,,
AB01,AB01_normal_walk_1_1-8,normal,lathigh,3.3086549735530983,1.5465736057972612,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_lathigh_hgb_w300,374.1672813942217,395.3889483295131,-138.34580924336916,1171.959930715254,1310.305739958623,379.6254174553419,1043.910109062028,-17.59845173823014,33.53414564565518,19.35641187806778,19.254006810170004,19.244159045659927,792.0911845742603,6.64914904379672,453.983631563341,263.919301831236,277.836522604811,457493.1474758254,79.0,0.03455696202528503,,,,,,,
AB01,AB01_normal_walk_1_1-8,normal,rathigh,4.673838384700213,1.809352843489813,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_rathigh_hgb_w300,386.7530864404314,395.9005486431193,-148.26935247622134,1173.1771481720868,1321.4465006483083,393.9047053682394,1049.3265429651476,-21.83071395304557,33.53414564565518,19.35641187806778,19.254006810170004,19.244159045659927,792.0911845742603,6.64914904379672,453.983631563341,263.919301831236,277.836522604811,457493.1474758254,79.0,0.03455696202528503,,,,,,,
