Fx_N,Fy_N,Fz_N,Fx_BW,Fy_BW,Fz_BW
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-93.22044,-52.71137,52.99365,-0.12670124362895005,-0.07164304451240232,0.07202670744138634
-93.48313,-57.52581,69.75846,-0.1270582806659871,-0.078186625891947,0.09481272171253823
-93.14965,-61.95751,91.82039,-0.1266050288820931,-0.08421000339789331,0.12479835541963982
-91.83948,-64.67304,117.9228,-0.12482430173292558,-0.08790083588175332,0.1602756371049949
-89.26191,-64.51556,146.239,-0.12132097859327218,-0.08768679578661229,0.19876180767923887
-85.30529,-60.80705,174.9011,-0.11594330954808019,-0.08264634726469589,0.2377181107713218
-80.0873,-53.50087,202.5462,-0.10885124023105675,-0.07271609921848454,0.2752921508664628
-73.94612,-43.14385,228.6706,-0.10050441046551137,-0.058639279646619094,0.3107993204213388
-67.36791,-30.68434,253.6572,-0.09156358817533129,-0.04170484539585457,0.34476004077471967
-60.8701,-17.2185,278.4818,-0.082732042133877,-0.023402650356778795,0.37850057764186207
-54.87946,-3.770853,304.2169,-0.07458981991165478,-0.00512518246687054,0.41347862725110435
-49.6451,8.835434,331.5162,-0.06747550118926265,0.012008744818212708,0.45058267074413866
-45.20681,20.01308,360.2526,-0.06144316683656133,0.02720092422697927,0.4896399592252803
-41.41376,29.38315,389.4349,-0.05628781515460415,0.039936323479442745,0.529303295956507
-37.97582,36.73722,417.4321,-0.051615113829425754,0.04993166156982671,0.5673558953448862
-34.53606,42.03106,442.426,-0.04693993883792049,0.057126822969758746,0.601326537546721
-30.76019,45.41439,462.9398,-0.04180793747876317,0.06172530071355759,0.6292080190282024
-26.43101,47.26167,478.2723,-0.03592390078151546,0.06423604485219164,0.6500472986748216
-21.51535,48.15781,488.7024,-0.02924274549779137,0.06545404009514101,0.6642234454638124
-16.16631,48.81652,495.4112,-0.02197255861365953,0.06634933061501869,0.6733417601087326
-10.65153,49.9463,500.1646,-0.01447710499490316,0.06788487937478763,0.6798023785253143
-5.241697,52.10556,504.8687,-0.007124290859667007,0.07081965341488276,0.6861959904858987
-0.1161698,55.59306,511.1305,-0.00015789303431872238,0.07555971457696228,0.6947067618076792
4.672776,60.40288,519.9455,0.006351037716615698,0.08209701664967721,0.7066877336051649
9.174817,66.24545,531.5928,0.012470019707781175,0.09003798844716276,0.722518246687054
13.48459,72.61792,545.7389,0.0183276792388719,0.09869917770981991,0.7417450220863064
17.68865,78.90103,561.6849,0.0240416581719334,0.10723891267414204,0.7634181447502548
21.83798,84.46519,578.6538,0.029681250424736665,0.11480148148148149,0.7864815494393477
25.94615,88.77328,596.03,0.035264899762147466,0.1206568535507985,0.8100985389058784
29.99851,91.46731,613.4816,0.04077269452939178,0.12431846415222561,0.8338180088345225
33.95688,92.42045,630.9439,0.04615274209989806,0.12561393136255522,0.8575520217465171
37.75536,91.73883,648.4924,0.05131547400611621,0.12468750254841997,0.8814031940197078
41.29808,89.71247,666.1765,0.056130587835541965,0.12193336051647978,0.9054386680258241
44.47338,86.73586,683.8845,0.06044632008154944,0.1178876792388719,0.929506625891947
47.18507,83.22836,701.289,0.06413193340129121,0.11312043493034318,0.9531620795107033
49.38338,79.57245,717.8837,0.0671197825348284,0.10815147808358817,0.9757168875297315
51.07431,76.07116,733.0856,0.06941802242609582,0.10339267414203195,0.9963786612300374
52.30329,72.9215,746.3594,0.0710883995922528,0.09911179068977233,1.014419843696908
53.13018,70.20553,757.3166,0.07221227319062182,0.09542036017669045,1.0293124023105675
53.61632,67.90239,765.7688,0.07287301393136256,0.09229003058103975,1.0408002718314646
53.82937,65.91781,771.7288,0.07316258239891267,0.08959267414203194,1.0489008494733265
53.85378,64.12214,775.3711,0.07319575942915392,0.08715207611281006,1.0538513081889227
53.79094,62.38708,776.967,0.07311034998301054,0.08479385660890247,1.0560203873598368
53.74307,60.61163,776.8211,0.07304528712198437,0.08238074074074074,1.05582208630649
53.78865,58.73034,775.227,0.07310723751274209,0.07982377166156983,1.0536554536187563
53.96184,56.70583,772.448,0.07334262996941897,0.07707214407067618,1.0498783554196398
54.24379,54.51677,768.7175,0.07372584437648658,0.07409686714237174,1.0448080190282025
54.56658,52.15138,764.2505,0.07416456676860347,0.0708819300033979,1.0387366632687733
54.82779,49.60672,759.2532,0.07451959225280326,0.06742333673122665,1.0319445463812436
54.91345,46.88849,753.9184,0.0746360176690452,0.06372883452259599,1.0246937138973837
54.72518,44.00866,748.4085,0.07438012911994564,0.05981469249065579,1.0172048929663609
54.205,40.98134,742.8388,0.07367312266394835,0.05570008834522596,1.009634794427455
53.3488,37.81949,737.2707,0.07250941216445803,0.051402636765205574,1.002066870540265
52.20187,34.53742,731.7143,0.07095055385660891,0.046941787291879034,0.9945148487937479
50.83675,31.16256,726.1426,0.0690951410125722,0.042354821610601424,0.9869420319401971
49.32405,27.75203,720.5105,0.06703914373088685,0.03771937478763167,0.9792871219843696
47.71024,24.40266,714.7762,0.06484572205232755,0.03316705402650357,0.9714933061501869
46.00942,21.24259,708.9182,0.062534040095141,0.02887202174651716,0.9635313625552157
44.20682,18.39996,702.9483,0.06008402310567448,0.025008440366972477,0.9554173292558614
42.26921,15.95576,696.9153,0.05745050628610262,0.021686388039415562,0.9472175331294598
40.16211,13.90026,690.9017,0.05458662589194699,0.018892640163098877,0.9390441046551138
37.87408,12.11717,685.0121,0.051476833163438665,0.016469140332993543,0.931039211688753
35.44046,10.40907,679.3596,0.048169160720353384,0.01414756371049949,0.9233565749235474
32.95159,8.55638,674.0564,0.04478639483520218,0.011629466530750936,0.9161486918110772
30.53565,6.388189,669.2069,0.041502752293577985,0.008682553856608903,0.909557458375807
28.32254,3.843006,664.9029,0.038494787631668366,0.005223249745158002,0.9037076452599389
26.40679,1.002006,661.2198,0.03589098199116548,0.0013618837920489296,0.8987017329255861
24.82599,-1.920763,658.2153,0.033742426095820593,-0.0026106190961603807,0.8946181447502548
23.56017,-4.637913,655.9268,0.03202197757390418,-0.006303653414882773,0.8915077132178049
22.5482,-6.885392,654.3667,0.03064655113829426,-0.009358330954808019,0.8893872918790351
21.71282,-8.523901,653.5155,0.029511138294257562,-0.011585322460074755,0.8882303771661569
20.98655,-9.603608,653.3134,0.028524023105674482,-0.013052814135236153,0.8879556914712878
20.33189,-10.36119,653.6553,0.027634237172952773,-0.014082487257900103,0.888420387359837
19.74982,-11.14587,654.3964,0.026843112470268434,-0.015148990825688075,0.889427658851512
19.27269,-12.30066,655.3772,0.02619461773700306,-0.016718532110091743,0.8907607203533809
18.94306,-14.04303,656.4608,0.02574659870880054,-0.019086687054026504,0.8922335032279985
18.78789,-16.38935,657.5654,0.025535698267074414,-0.022275705062861025,0.893734828406388
18.80135,-19.15161,658.6788,0.025553992524634726,-0.026030050968399596,0.8952481141692151
18.94504,-22.01054,659.8502,0.025749289840299013,-0.029915786612300373,0.8968402310567448
19.16452,-24.64152,661.1635,0.02604759768943255,-0.03349170234454638,0.8986252123683316
19.41276,-26.8463,662.7055,0.026384994903160038,-0.0364883452259599,0.9007210329595651
19.67019,-28.63693,664.5407,0.02673488277268094,-0.03892209310227659,0.9032153584777438
19.95404,-30.23594,666.7014,0.02712067957866123,-0.04109539925246347,0.9061520897043833
20.31135,-31.99216,669.1862,0.02760632008154944,-0.0434823785253143,0.909529323819232
20.79433,-34.24671,671.9593,0.028262765885151205,-0.04654666666666667,0.9132984029901461
21.42759,-37.20463,674.9529,0.029123465851172273,-0.050566945293917774,0.9173671763506626
22.1876,-40.86332,678.0821,0.030156439007815155,-0.055539680598029224,0.9216202514441046
23.01149,-45.02383,681.2737,0.03127623513421678,-0.06119446822969758,0.9259581379544681
23.83174,-49.3757,684.4985,0.032391083927964665,-0.06710934420659191,0.9303411484879375
24.61312,-53.6182,687.7941,0.033453102276588514,-0.07287556914712878,0.9348203873598369
25.36733,-57.56834,691.268,0.034478192320761124,-0.07824443085287122,0.939541963982331
26.13946,-61.21262,695.082,0.035527638464152224,-0.08319758069996602,0.9447257900101936
26.97992,-64.68269,699.4211,0.03666995582738702,-0.08791395174991505,0.9506233095480803
27.92079,-68.16947,704.4526,0.037948746177370034,-0.09265303431872239,0.957461909616038
28.96597,-71.8192,710.277,0.03936931022765885,-0.09761359157322459,0.9653781855249746
30.09418,-75.66069,716.8784,0.04090272511043153,-0.10283478083588175,0.9743505266734626
31.26912,-79.59428,724.0956,0.04249965341488277,-0.10818114848793747,0.9841598369011213
32.45161,-83.44026,731.6305,0.04410684335711859,-0.11340844036697247,0.9944009514101257
33.60941,-87.01785,739.0987,0.045680475705062853,-0.11827094801223241,1.004551410125722
34.72032,-90.21538,746.1057,0.04719037716615698,-0.12261689432551817,1.0140750254841997
35.76841,-93.0234,752.3297,0.048614896364254166,-0.1264334352701325,1.0225344206591913
36.7382,-95.52559,757.5853,0.04993299354400272,-0.1298343051308189,1.0296776078831125
37.6128,-97.86149,761.8527,0.0511217125382263,-0.13300916072035338,1.0354776758409787
38.37755,-100.1794,765.2582,0.052161128100577644,-0.13615956506965682,1.0401062861026165
39.02579,-102.594,768.0134,0.053042188243289164,-0.1394413863404689,1.0438510363574585
39.56418,-105.161,770.3305,0.05377394495412844,-0.14293034318722392,1.0470003397893306
40.01742,-107.8723,772.3438,0.054389969418960245,-0.1466154264356099,1.0497367312266395
40.43062,-110.6687,774.0582,0.054951573224600744,-0.15041617397213727,1.0520668705402652
40.864,-113.4587,775.3348,0.05554060482500849,-0.15420822290180086,1.0538019707781174
41.37625,-116.1397,775.9158,0.056236833163438665,-0.15785212368331636,1.054591641182467
42.00032,-118.6155,775.4785,0.05708504247366633,-0.161217125382263,1.0539972816853551
42.72106,-120.809,773.7044,0.058064641522256204,-0.16419843696907918,1.0515860006795785
43.46273,-122.6633,770.3434,0.05907268773360517,-0.1667187223921169,1.0470178729187902
44.09148,-124.1381,765.2579,0.059927257900101935,-0.16872320761128098,1.0401058783554196
44.4342,-125.206,758.4405,0.06039306829765545,-0.17017465171593613,1.0308399592252804
44.30971,-125.8565,750.0056,0.060223866802582404,-0.1710587835541964,1.0193756031260617
43.56415,-126.107,740.1588,0.059210533469249066,-0.17139925246347265,1.005992252803262
42.10345,-126.0163,729.1486,0.05722521236833164,-0.17127597689432553,0.991027658851512
39.91931,-125.6919,717.2102,0.05425662249405369,-0.17083506625891948,0.9748014950730547
37.10387,-125.2777,704.5133,0.050429996602106696,-0.1702721032959565,0.9575444104655113
33.84012,-124.9194,691.1302,0.04599404689092762,-0.16978511722731907,0.9393546721032959
30.35213,-124.7213,677.0312,0.04125331974176011,-0.16951586816173972,0.9201919130139313
26.81795,-124.7135,662.1032,0.03644981311586816,-0.16950526673462452,0.8999024125042474
23.27996,-124.8406,646.1823,0.03164112810057764,-0.1696780156303092,0.8782634046890928
19.60557,-124.9735,629.0908,0.026647054026503567,-0.16985864763846414,0.8550333673122663
15.52814,-124.9403,610.674,0.021105185185185185,-0.16981352361535848,0.8300020387359837
10.74966,-124.5728,590.8343,0.014610479102956167,-0.1693140332993544,0.8030367652055725
5.05127,-123.7573,569.5557,0.006865470608222901,-0.16820564050288822,0.7741158002038736
-1.636958,-122.4778,546.91,-0.002224883452259599,-0.16646659870880054,0.7433367312266395
-9.220452,-120.8335,523.0327,-0.012532044852191641,-0.16423173632347945,0.7108837240910635
-17.46184,-119.0155,498.0694,-0.02373338769962623,-0.16176078831124704,0.676954672103296
-26.02165,-117.2427,472.1083,-0.035367516139993206,-0.15935127420998982,0.6416694529391777
-34.51453,-115.6788,445.1261,-0.04691067618076793,-0.1572256880733945,0.6049963982330955
-42.58189,-114.3602,416.9747,-0.057875487597689436,-0.15543350322799865,0.5667342167855929
-49.96791,-113.1566,387.425,-0.067914250764526,-0.1537976214746857,0.5265715256540945
-56.56931,-111.7707,356.2691,-0.07688659191301393,-0.1519139653414883,0.4842257560312606
-62.43251,-109.7794,323.4616,-0.08485560312606184,-0.1492074753652735,0.4396352021746517
-67.69555,-106.7169,289.2558,-0.0920089024804621,-0.14504505606523954,0.3931441386340469
-72.50004,-102.1883,254.2814,-0.09853896024464831,-0.13888997621474686,0.3456084267753992
-76.91337,-95.98813,219.521,-0.10453737003058104,-0.13046296975874958,0.29836357458375806
-80.89537,-88.18398,186.1776,-0.10994953448861705,-0.1198559021406728,0.25304464831804285
-84.32254,-79.13759,155.4593,-0.11460759768943256,-0.10756043493034319,0.21129364593951752
-87.05526,-69.45466,128.3402,-0.11832179408766565,-0.09439980971797486,0.1744345225959905
-89.01206,-59.87961,105.3739,-0.12098139313625553,-0.08138581039755352,0.14321970778117568
-90.21193,-51.16215,86.62468,-0.12261220523275569,-0.06953741080530071,0.11773656812776079
-90.76567,-43.92332,71.73042,-0.12336482500849473,-0.05969870200475705,0.09749292558613659
-90.82868,-38.54894,60.06527,-0.12345046551138295,-0.05239407407407408,0.08163815154604145
-90.54809,-35.13634,50.93621,-0.12306909955827387,-0.04775581379544682,0.06923032279986409
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
