time_s,axx_thigh,axy_thigh,axz_thigh,gxx_thigh,gxy_thigh,gxz_thigh,axx_shank,axy_shank,axz_shank,gxx_shank,gxy_shank,gxz_shank
5.0,-2.80457472801208,-9.97923183441162,0.0028383682947605,-8.20068797131696,40.1771363774014,-7.87736218393419,-0.664184927940369,-10.0150890350342,-0.814696788787842,-59.468087027659,10.7177535531183,-30.0415932717768
5.005,-2.5184371471405,-9.96391582489014,0.131073161959648,-7.2717096734353,37.7197538423413,-8.21190228816048,-0.563622057437897,-9.9908390045166,-0.718730032444,-61.3388280300013,10.7391021631428,-30.749877058518
5.01,-2.2032413482666,-9.96177005767822,0.275929689407349,-6.03695703990368,35.2108716809393,-8.84769215459841,-0.423421621322632,-9.96732044219971,-0.587478280067444,-63.2072877491608,10.9433862910287,-31.764826093709
5.015,-1.86554753780365,-9.9260311126709,0.376190274953842,-4.42999025934445,33.1413072869525,-9.88764309724621,-0.296391159296036,-9.87101459503174,-0.56095552444458,-65.1873664197367,13.0514678292925,-33.0841146979374
5.02,-1.56230103969574,-9.88779544830322,0.440225154161453,-3.17136568777682,31.7439632808892,-11.0388484299634,-0.21963557600975,-9.76832008361816,-0.610684156417847,-67.1891446013057,16.3717602423928,-34.5864489568275
5.025,-1.31749749183655,-9.84320640563965,0.493203371763229,-2.39622416745817,30.8544335943326,-12.2742170611808,-0.22325898706913,-9.6691312789917,-0.680523037910461,-69.2549831271003,20.8821046891146,-36.2355161696571
5.03,-1.16578161716461,-9.7869348526001,0.565897166728973,-2.31154881821364,30.3052214982664,-13.5661891775974,-0.351267576217651,-9.58615207672119,-0.701483070850372,-71.443041057903,26.646203782526,-37.9969878056575
5.035,-1.16161298751831,-9.72151660919189,0.727070689201355,-2.52078291225711,30.3069222153697,-14.6933915180239,-0.638007581233978,-9.56973552703857,-0.604480028152466,-73.2385065454026,32.6887184619799,-39.8103620491609
5.04,-1.2657276391983,-9.65125370025635,0.904800295829773,-2.16736288450444,31.1974354491668,-15.6878124196644,-0.970591008663177,-9.59659767150879,-0.627356231212616,-74.4770315777902,36.5040006606465,-41.2544347944308
5.045,-1.47743308544159,-9.58295440673828,1.08339083194733,-1.22431407676743,33.210510763623,-16.5861086540207,-1.31902611255646,-9.65884304046631,-0.754936575889587,-75.3825643975721,37.7548302788239,-42.3912344044148
5.05,-1.810875415802,-9.52926826477051,1.24076557159424,0.331374818474087,36.8716424229116,-17.4442502062465,-1.64003801345825,-9.74768829345703,-0.944454193115234,-76.361692505661,35.7960720437422,-43.3502954167221
5.055,-2.09814858436584,-9.53252792358398,1.32492482662201,2.27752551152369,41.8758180843619,-18.1302931895028,-1.83282363414764,-9.94183158874512,-1.1760561466217,-77.6223883320944,32.2393364108227,-44.0775602991668
5.06,-2.43224596977234,-9.59133911132813,1.36766219139099,4.60560808328382,47.5410228687806,-18.608297148377,-1.84820210933685,-10.1893911361694,-1.442706823349,-78.9241745765747,26.8604890149041,-44.8369851273184
5.065,-2.82599425315857,-9.70771312713623,1.36689519882202,7.40437585277904,53.8146506591803,-18.8703971200397,-1.65273344516754,-10.4614763259888,-1.72521448135376,-80.1629591561507,19.7499718058811,-45.7557582688064
5.07,-3.2883129119873,-9.89323425292969,1.30105018615723,10.9779111897359,60.8469861078687,-18.8871515740738,-1.1478533744812,-10.6951389312744,-1.97174823284149,-81.1176283568217,11.0949550189005,-47.1223766688884
5.075,-3.71017456054688,-10.0648517608643,1.15458643436432,14.9074735522742,67.6406269356327,-18.7200100148944,-0.486474901437759,-10.7969093322754,-2.18470549583435,-81.6196745815743,4.57793044921964,-48.5549439605015
5.08,-4.08971929550171,-10.1821317672729,0.950590312480927,18.4402796174365,73.2356515263295,-18.4710581573839,0.153021618723869,-10.7921838760376,-2.32318329811096,-82.1348757506684,0.783582993802546,-49.8999038307254
5.085,-4.41831111907959,-10.2236499786377,0.693317472934723,21.2940299828635,77.0633236881505,-18.2028468739613,0.697237432003021,-10.6975479125977,-2.38563823699951,-82.829758706258,-0.144081626582016,-51.1472056561964
5.09,-4.65750694274902,-10.1298494338989,0.379541516304016,22.9041155985525,77.4295106201224,-18.105192244303,0.982025802135468,-10.5649967193604,-2.40576934814453,-84.015670791469,1.88227633807681,-52.4034516143856
5.095,-4.78135824203491,-9.9451265335083,0.110115922987461,23.8386903826854,74.4094536861421,-18.362138838237,1.11592316627502,-10.4202995300293,-2.36491656303406,-85.504057804074,5.62612671085611,-53.8117956401072
5.1,-4.82095813751221,-9.74402236938477,-0.0759530961513519,24.4011462155522,70.3969087940563,-18.7838227647625,1.11098599433899,-10.3302879333496,-2.18811058998108,-87.140851166965,10.394853798785,-55.200017928534
5.105,-4.7809681892395,-9.5569896697998,-0.157609418034554,24.7137229927286,66.0733444079249,-19.3595240419773,0.960849165916443,-10.3300867080688,-1.87168395519257,-88.886558726361,15.7377530553282,-56.5411119116876
5.11,-4.63422918319702,-9.42674541473389,-0.0945102795958519,25.0130731085774,60.5558219737402,-20.4844527831838,0.616146743297577,-10.5032205581665,-1.62645220756531,-90.8118729401717,19.6976628021225,-58.0977461744794
5.115,-4.40836954116821,-9.38997173309326,0.0486998036503792,24.9217295737122,53.8093982437085,-22.2450860134636,0.242244273424149,-10.763331413269,-1.51107382774353,-92.7151324731525,23.1296877185341,-60.0466655220616
5.12,-4.16012334823608,-9.46475791931152,0.272688120603561,24.4047867063798,46.0647287061011,-24.3646952034991,-0.157491743564606,-11.0976362228394,-1.44109320640564,-94.4005704433123,26.364803403816,-61.8919708999348
5.125,-3.92812132835388,-9.67367839813232,0.586193084716797,23.4313430232277,37.3697100624727,-26.7185132877216,-0.583811402320862,-11.5080194473267,-1.36214244365692,-95.8065443933919,29.6301870724049,-63.3920990077231
