time_s,axx_thigh,axy_thigh,axz_thigh,gxx_thigh,gxy_thigh,gxz_thigh,axx_shank,axy_shank,axz_shank,gxx_shank,gxy_shank,gxz_shank
15.0,-1.49582648277283,-9.45949649810791,-3.67001008987427,-57.1722657872264,48.109168249226,-2.10384191177991,0.43842089176178,-10.12717628479,-1.15189301967621,-24.8208579249549,21.9362590101415,-3.07933038281478
15.005,-1.79067444801331,-9.47456073760986,-3.64805483818054,-57.0649805908384,44.3855779250722,-3.10311630315593,0.352861702442169,-10.1202869415283,-1.03838098049164,-24.6034939848084,23.3080461558779,-3.48304728328519
15.01,-2.09372591972351,-9.45303344726563,-3.58214926719666,-56.8439010277835,40.3189686706113,-3.7812524886743,0.312971651554108,-10.03977394104,-0.91999340057373,-24.4320169630533,23.7770410952368,-3.96193703231734
15.015,-2.39255046844482,-9.41452884674072,-3.46877193450928,-56.401482354485,36.0371708912545,-4.11626771793472,0.270657569169998,-9.91676330566406,-0.847919821739197,-24.3292789651053,23.3729346605403,-4.39324640293072
15.02,-2.67120671272278,-9.38238620758057,-3.29984664916992,-55.5855786920866,31.6842162011245,-4.05415098941486,0.165308386087418,-9.78708934783936,-0.890037834644318,-24.3292789651053,22.0658652647371,-4.61908447340308
15.025,-2.88961410522461,-9.36266708374023,-3.15157318115234,-54.4265160805029,27.8676943231235,-3.92232108135762,-0.200906202197075,-9.75513458251953,-0.907512366771698,-24.2568277334844,20.3913470595128,-4.87711706741511
15.03,-3.04541254043579,-9.33575057983398,-3.049471616745,-53.4255552727321,24.2368528452567,-3.81732784032301,-0.444355964660645,-9.77007579803467,-0.923175275325775,-24.0078400174807,18.1792383250951,-5.26559005287511
15.035,-3.17399549484253,-9.29634284973145,-2.98856830596924,-52.6676467465763,20.7547541044925,-3.79830149461629,-0.478889584541321,-9.79439735412598,-0.970628619194031,-23.6895702776311,15.6717700128513,-5.81751074583399
15.04,-3.33980798721313,-9.2351598739624,-2.9610903263092,-52.2865700022137,17.4039896561839,-3.9761664507926,-0.1596639752388,-9.76335525512695,-1.11448264122009,-23.5089049438951,13.3147349095297,-6.60228155222188
15.045,-3.43198347091675,-9.1825532913208,-3.01820397377014,-51.9435510719065,14.0125070351382,-4.28102596798059,0.125006094574928,-9.67265892028809,-1.1512188911438,-23.4273746833199,11.7199250119195,-7.3311007295895
15.05,-3.38771843910217,-9.12760925292969,-3.11092329025269,-51.4013774857801,10.6429527364229,-4.45248847558365,0.18260470032692,-9.56424713134766,-1.19994640350342,-23.6471752934528,11.0233404854529,-7.75875509522328
15.055,-3.216392993927,-9.07241153717041,-3.21191573143005,-50.6386024498406,7.38366159657369,-4.43665182821933,0.0317613817751408,-9.466139793396,-1.26272439956665,-24.1349856964278,11.1255850022334,-8.00776330179443
15.06,-2.95658111572266,-9.0269660949707,-3.26023292541504,-49.6590577002124,4.47885215200626,-4.15436992821964,-0.222272247076035,-9.44553279876709,-1.30350744724274,-24.7447183911821,11.7606705054132,-8.50747445562455
15.065,-2.75763821601868,-8.98170852661133,-3.21396255493164,-48.9698813676743,2.08526827954912,-3.98965308619561,-0.298810511827469,-9.49274635314941,-1.28211295604706,-25.0401069973123,11.6039381545289,-9.29984811633232
15.07,-2.60368394851685,-8.92972373962402,-3.124178647995,-48.5027032586346,0.356287319821901,-3.8188616446785,-0.309338510036469,-9.51213836669922,-1.26538419723511,-25.0979535769404,10.8699122385796,-9.95614050311133
15.075,-2.48816609382629,-8.87197494506836,-3.0124626159668,-48.1885008964357,-0.794485629904326,-3.61659455703186,-0.290731012821198,-9.48558807373047,-1.29095780849457,-24.9542549345398,9.63229562135164,-10.3578119753687
15.08,-2.39638829231262,-8.81988430023193,-2.92844986915588,-47.7735327534116,-1.92360389175385,-3.3879524804618,-0.303585112094879,-9.42418766021729,-1.46762835979462,-24.7002009257193,8.02051782629578,-10.3804130713323
15.085,-2.27942490577698,-8.81868743896484,-2.89958810806274,-47.3495282701155,-2.454268182242,-3.34675406004876,-0.221187651157379,-9.44011211395264,-1.54836976528168,-24.4370781332283,7.47907421663689,-10.6920916786329
15.09,-2.15008234977722,-8.82353115081787,-2.88401389122009,-47.0071172266444,-2.45295892035547,-3.47817543741626,0.029162785038352,-9.52095222473145,-1.63884055614471,-24.0027566491909,7.0007082577367,-11.1547695467832
15.095,-2.01277232170105,-8.82002830505371,-2.86461424827576,-46.810383872886,-1.90216969092129,-3.789838036461,0.460182964801788,-9.65393733978271,-1.76408696174622,-23.3642159240648,6.27239494125449,-11.6546736534574
15.1,-1.87067127227783,-8.81493282318115,-2.81629276275635,-47.0023736602659,-0.612022462312725,-4.34032140148641,0.931690096855164,-9.75480175018311,-1.83148312568665,-22.7460001343613,5.54412858232282,-11.6236005616021
15.105,-1.74237310886383,-8.85539054870605,-2.86440372467041,-47.5754401920083,1.35346964559949,-4.95007757501601,1.09893822669983,-9.804123878479,-1.92796993255615,-22.4030358455675,5.51872967012048,-11.2813056313469
15.11,-1.62505853176117,-8.91928005218506,-2.99874949455261,-48.3760305702876,3.85912347540161,-5.6597705151603,1.08638548851013,-9.82749080657959,-2.01402449607849,-22.2850392050136,5.72537234770416,-10.8070719368946
15.115,-1.51776134967804,-8.99378871917725,-3.21334362030029,-49.3156494491225,6.79767832333714,-6.49636452810202,0.962578892707825,-9.84432601928711,-2.06438732147217,-22.3339843406059,5.92341752467009,-10.34967551252
15.12,-1.41889429092407,-9.03501892089844,-3.41107773780823,-50.0326519723391,8.98252606522998,-7.45897723877777,0.958812594413757,-9.98708248138428,-2.01029253005981,-21.7581123086619,6.02215217799086,-11.0158597207644
15.125,-1.36859583854675,-9.04133605957031,-3.5144681930542,-50.6429737709094,9.77232132952607,-8.54805858589912,0.990890204906464,-10.0058536529541,-1.8893209695816,-21.0854052697601,4.88984469804661,-11.30858028425
15.13,-1.35214757919312,-9.03176021575928,-3.56602025032043,-51.3162460079651,9.45443493404357,-9.5638827390775,1.01722526550293,-9.93153190612793,-1.79361152648926,-20.3899793141315,3.26454611664189,-11.3088560531378
15.135,-1.35990715026855,-9.02045345306396,-3.59639072418213,-52.1913435048054,8.18977162147599,-10.3429990026063,1.00436663627625,-9.7830057144165,-1.79804623126984,-19.7294248893104,1.70350189952384,-11.0632655024726
15.14,-1.41665923595428,-8.97146129608154,-3.64072871208191,-53.0721066435623,6.42259421619766,-10.9753464537025,0.923008739948273,-9.68236255645752,-1.87053716182709,-19.2269415324509,1.02879350847347,-11.0039905595343
15.145,-1.47341024875641,-8.95474624633789,-3.68621802330017,-53.7124846895752,4.91600090747317,-11.6076810981941,0.922055780887604,-9.67134475708008,-1.90311348438263,-18.8804272528359,-0.25140266812292,-11.1759064209435
15.15,-1.52896392345428,-8.95627593994141,-3.70226669311523,-54.1065592839283,3.61153338685688,-12.2146065851995,1.01367855072021,-9.7065258026123,-1.90834510326385,-18.4883214605111,-1.92962406317698,-11.4900968303114
15.155,-1.5817254781723,-8.95982265472412,-3.64817452430725,-54.2279488209523,2.45129107353752,-12.7622596905876,1.22029006481171,-9.73689556121826,-1.89992141723633,-17.7938739294811,-3.77582931847331,-11.8457900303972
15.16,-1.6149001121521,-8.96652889251709,-3.56881260871887,-54.1052922838372,1.72820146438819,-12.937139000323,1.26242136955261,-9.64722537994385,-1.93930268287659,-17.6840581480056,-3.52220283680617,-11.9520737502981
15.165,-1.63720142841339,-8.98404121398926,-3.51605176925659,-53.9647099152454,1.56165071657201,-13.0161813644929,1.22739565372467,-9.56546878814697,-1.99716258049011,-17.8540000847447,-2.58386163023288,-11.9859455121658
15.17,-1.65227580070496,-9.01274967193604,-3.49438142776489,-53.7967521484602,1.7514935833967,-13.0239455820319,1.13611745834351,-9.51026821136475,-2.04465985298157,-18.1581723141475,-1.33541318675492,-12.0847407834155
15.175,-1.66535425186157,-9.05376052856445,-3.51012086868286,-53.5568144331069,1.94345519624626,-12.9703123753481,1.01308214664459,-9.50627326965332,-2.0291440486908,-18.3670685272705,-0.305036755260872,-12.496874397934
15.18,-1.68920922279358,-9.0947732925415,-3.50251889228821,-53.1008993060085,1.98043874961117,-12.9065107245373,0.93892902135849,-9.59206771850586,-1.97531747817993,-18.5022909049111,0.209585782084656,-12.992883589234
15.185,-1.68975162506104,-9.12139701843262,-3.45988893508911,-52.6567116137151,1.90705199551738,-12.8648781602252,0.853745520114899,-9.62651062011719,-1.94710576534271,-18.6044824877255,0.871821674081412,-13.2187237941405
