time_s,axx_thigh,axy_thigh,axz_thigh,gxx_thigh,gxy_thigh,gxz_thigh,axx_shank,axy_shank,axz_shank,gxx_shank,gxy_shank,gxz_shank
10.0,1.02613353729248,-8.80295085906982,4.96688890457153,8.6800571142515,-83.162764579242,-42.0166258491963,-0.694429337978363,-6.00545787811279,-3.67167448997498,-65.6810661533236,17.7995856751745,-16.6571118855375
10.005,1.02466881275177,-8.53174686431885,4.81156158447266,9.33928221350538,-98.7075989414631,-40.210607719429,-0.10494027286768,-5.94199085235596,-3.91286325454712,-85.4417733090326,2.93071741930635,-33.0529724504167
10.01,1.02320826053619,-8.35990333557129,4.6021146774292,12.3517345856186,-107.701209549942,-37.9032673649612,0.105695582926273,-6.30091285705566,-4.03410148620605,-103.925672222056,-7.17401833151025,-47.8124067750727
10.015,0.83283942937851,-8.22557926177979,4.50069284439087,18.6886816447188,-108.135459316993,-35.4699236806849,-0.768133044242859,-7.80569219589233,-2.82837343215942,-116.578679621775,6.33308330646417,-57.3156348729996
10.02,0.5770063996315,-8.38161277770996,4.37163305282593,23.3236138645437,-105.819205565659,-34.006528330253,-2.75101900100708,-10.6929159164429,0.525869727134705,-114.191678771017,21.2626759994786,-60.6574005470767
10.025,0.236883252859116,-8.77597999572754,4.26012420654297,28.4866460657101,-100.292455545905,-32.1235510440126,-4.18138837814331,-13.5451154708862,4.51921272277832,-101.560999259695,33.8874644726413,-60.979129777741
10.03,-0.197125554084778,-9.36905097961426,4.2192177772522,34.1118396019708,-91.6809940214883,-29.3364206362026,-5.04206085205078,-15.8296060562134,8.44408512115479,-81.7378573447831,41.6308089535498,-58.0947887025688
10.035,-0.750972867012024,-10.0279197692871,4.45129919052124,37.6613796305998,-81.0317797091438,-24.7733317611626,-6.91443347930908,-16.4779949188232,10.5079030990601,-64.1650032142017,36.1957098271742,-47.9948103919525
10.04,-1.42043972015381,-10.8219785690308,5.24324512481689,40.3944081099941,-69.3713900411248,-17.906517409273,-9.63453578948975,-16.0477809906006,11.6413192749023,-51.2133355477405,25.4363501767268,-34.1304928485942
10.045,-2.02495121955872,-11.5891056060791,6.18494367599487,43.9506144032529,-55.5948677493578,-9.74503216247093,-12.2594957351685,-15.2893600463867,12.3593530654907,-44.3190587127455,12.2718196647821,-20.7521722929862
10.05,-2.51120972633362,-12.2601900100708,7.04131650924683,48.2148312756861,-38.7170570838115,-0.549284933630336,-14.1126270294189,-14.5119018554688,12.6157741546631,-44.4425621933177,-4.74524020180733,-10.8905820985554
10.055,-2.96565222740173,-12.7349071502686,7.02209949493408,47.5506841713616,-14.4242427911376,10.0486639531556,-12.3971004486084,-14.2071924209595,10.7282705307007,-53.8030427526858,-44.6198704890766,-16.9817097956532
10.06,-3.54089021682739,-13.7524251937866,6.67664861679077,34.4921035538221,17.5087374372952,23.7010552407204,-9.26712322235107,-13.6692867279053,7.01193046569824,-70.3323771667781,-99.6931610877501,-33.8937072655427
10.065,-4.1792311668396,-15.5910778045654,6.80671262741089,14.7802783544556,53.1695153864105,39.0346608802171,-6.07901287078857,-13.7037706375122,2.52034544944763,-93.5195580026507,-158.58214369644,-55.7106565312624
10.07,-4.84865713119507,-18.3359050750732,7.8159327507019,-7.93647747120066,90.0028028820379,55.1176731679003,-3.49757170677185,-14.7173051834106,-2.10654330253601,-122.747556215969,-215.247892900102,-79.3036803774281
10.075,-5.45780944824219,-20.0523242950439,8.87771415710449,-15.8764844426549,115.453023465422,66.5420183283929,-0.662398815155029,-15.8043565750122,-4.58365774154663,-145.105948237574,-265.312114006785,-99.6493727449812
10.08,-6.77965402603149,-21.865894317627,10.3345470428467,-13.8233884885307,126.372392250008,73.9469679170622,1.78621387481689,-15.4276151657104,-4.78838348388672,-149.143600905048,-285.309623821019,-106.678231627382
10.085,-8.34073257446289,-23.08180809021,11.335618019104,-7.36170339216574,125.882531082734,79.2410543729282,3.68969964981079,-14.3347196578979,-4.09442377090454,-142.994217670746,-280.749953455658,-105.016631017426
10.09,-9.77886009216309,-23.1104698181152,11.1758451461792,-0.666332764858934,115.769479790047,83.8140709279269,4.88847732543945,-13.0768814086914,-3.54011154174805,-132.507896539917,-254.514814363046,-97.8147292924024
10.095,-9.21911716461182,-20.6649684906006,8.50820064544678,0.855187868935757,97.5695733125231,89.1215308941878,6.39882135391235,-10.5423469543457,-4.81443166732788,-131.977477709352,-243.092770976304,-90.249680069588
10.1,-7.12268161773682,-17.3835353851318,4.99742460250854,-4.84377293766076,74.9252422515048,93.9110576156867,8.04194164276123,-8.56740665435791,-7.10939788818359,-135.981129695138,-235.327146418323,-84.7074596713645
10.105,-3.872239112854,-13.8173656463623,1.35893583297729,-15.1471619657228,48.4012203079466,97.7659754021069,9.4439001083374,-7.32492971420288,-9.30515098571777,-141.533690999765,-220.178633782691,-78.7354974309422
10.11,0.140171185135841,-10.6370820999146,-1.51823127269745,-27.1223294393784,18.4086370585592,100.09088300312,10.1163272857666,-7.08845186233521,-9.98705577850342,-145.003727626455,-183.209483579189,-69.2193295396328
10.115,4.06501245498657,-7.56752777099609,-3.56896615028381,-38.8075878261654,-13.0798207983109,101.123771530166,9.31482028961182,-7.7547435760498,-9.99147319793701,-136.997093013421,-140.204577168416,-62.5289270211735
10.12,7.36773347854614,-5.35318803787231,-4.58709001541138,-45.3630019009632,-33.6746972498063,101.262035049535,8.08893299102783,-8.64764404296875,-9.59812641143799,-129.726274679672,-103.723327867895,-57.1621127110252
10.125,9.96007537841797,-3.85004568099976,-4.87828779220581,-47.61467962879,-44.53993678522,100.261931430505,6.84038639068604,-9.46328926086426,-8.8708553314209,-121.85532860469,-69.9735258579748,-51.2056106037892
10.13,11.6563034057617,-2.78172063827515,-4.96693563461304,-47.1843435601333,-48.1609001019997,97.4999395339349,6.21747398376465,-9.68898105621338,-7.86602258682251,-109.504318019123,-30.7354551140855,-41.1303302572117
10.135,12.3960990905762,-1.8289932012558,-5.29794263839722,-54.5284873897166,-32.5890113604761,92.4667184930391,7.09720706939697,-10.4141473770142,-6.76236200332642,-97.3503037495982,6.76832942736042,-27.5505225361829
10.14,12.5397834777832,-0.898336350917816,-5.99346351623535,-67.9625132606479,-6.53034386544919,85.4419167430052,8.28175449371338,-11.5308122634888,-5.55695819854736,-85.2424069173491,39.9150005472455,-14.1226182222953
10.145,12.1051635742188,-0.172897309064865,-6.8796820640564,-86.2068227979657,26.7053873716841,76.6047447872759,9.27504348754883,-12.8134613037109,-4.40516376495361,-73.0956804596685,67.5932595737387,-2.24579351985687
10.15,10.9604520797729,-0.238133251667023,-7.42386817932129,-106.588790300201,61.308242442898,66.2101052856761,9.05213928222656,-13.6604070663452,-3.76484656333923,-60.7143848153221,87.0268553097175,5.19823371548821
10.155,9.23846054077148,-1.72134387493134,-6.75572490692139,-114.381271161998,85.8241682799049,54.6876990992696,6.96886682510376,-13.6223630905151,-3.46051716804504,-49.0051524645483,95.6575984581615,8.70313803100426
10.16,7.27793645858765,-3.69697165489197,-5.57705736160278,-110.520383790244,99.5508882473388,41.2665378896401,4.20279407501221,-12.9970350265503,-3.53499531745911,-38.8774094349559,95.1662551398383,9.93236717593146
