time_s,axx_thigh,axy_thigh,axz_thigh,gxx_thigh,gxy_thigh,gxz_thigh,axx_shank,axy_shank,axz_shank,gxx_shank,gxy_shank,gxz_shank
28.365,0.577771663665771,-14.5065631866455,-1.22367525100708,-34.5462737841295,25.5388713161687,0.557204698055525,0.771364867687225,-13.5179109573364,1.33846485614777,-47.9462067658187,-8.76746133751286,-36.6423324819068
28.37,0.84553074836731,-14.5008068084717,-1.94385588169098,-26.4213488324073,43.4537898581208,3.36684997069081,1.21346628665924,-13.7800025939941,1.73375380039215,-50.6955013407214,3.1528949352704,-39.8022580297106
28.375,0.814568281173706,-14.6062059402466,-2.16404390335083,-21.1732671156958,57.0224421726876,4.57656996091434,0.840458989143372,-14.1049270629883,2.25688505172729,-53.3383815683553,10.4770107292165,-43.9296184017443
28.38,0.729337692260742,-14.7692289352417,-2.35231947898865,-16.2315501191107,69.8713120770455,4.95137787227925,0.559461832046509,-14.1538677215576,2.7425684928894,-56.208201661352,17.1617126010398,-47.311340682466
28.385,0.677915871143341,-15.0035161972046,-2.60235452651978,-11.7129112614155,80.8376793933104,4.59561893162268,0.378649473190308,-14.0762672424316,3.09743762016296,-58.9395874802509,21.18814839035,-50.2484722897332
28.39,0.732474803924561,-15.3242855072021,-2.99248552322388,-7.73614802284418,88.8808760089716,3.54761476905661,0.31066220998764,-13.9833211898804,3.23917102813721,-61.2332606261896,20.7867296350919,-52.9533979557875
28.395,1.16047346591949,-15.8099718093872,-3.75808501243591,-5.91556494155869,90.3908259287863,1.68054638077536,0.919171392917633,-14.3969917297363,2.79741477966309,-62.4293565234531,21.7643755921308,-55.719054248847
28.4,1.70906138420105,-16.3337841033936,-4.57878541946411,-3.68374214676226,88.7850621152946,-1.07461831483214,1.82991254329681,-15.0324773788452,2.6410539150238,-63.5448288677537,25.1273011922566,-59.2644176167984
28.405,2.24577903747559,-16.8382434844971,-5.33473300933838,-0.994829752495345,84.3690442885579,-4.00703890584105,2.78432440757751,-15.7143449783325,2.57318472862244,-65.1545268702073,31.0540561181099,-63.0236239623792
28.41,2.60328984260559,-17.2496395111084,-5.87036228179932,2.24393976382745,77.3103852908082,-6.23724379957784,3.4609067440033,-16.2257499694824,2.35322213172913,-68.0187052269496,39.9661928150747,-66.3021625753095
28.415,2.48370242118835,-17.5743923187256,-5.99152803421021,5.53343250608258,72.6186737084131,-7.12017979226445,3.48658919334412,-16.6688022613525,2.19658637046814,-71.1004182785677,49.1730624200093,-68.8728955147406
28.42,2.1188747882843,-17.8064651489258,-5.84255599975586,8.41375059983364,70.7143486659219,-7.38813963934828,3.30690026283264,-17.0639152526855,2.09157514572144,-73.613832270484,57.7477672814079,-71.1355322810907
28.425,1.57921040058136,-17.9421138763428,-5.43545484542847,10.9360481065392,70.9062769815992,-7.33065932861439,3.05895042419434,-17.4080696105957,2.00358319282532,-75.6143468670565,65.4860027808172,-73.2380762434849
28.43,0.955295205116272,-17.9647312164307,-4.75061368942261,13.2079747839342,72.0613097815726,-7.38498921459361,2.94844365119934,-17.6880340576172,1.87006616592407,-77.2356083797749,72.0101721552567,-75.4019962857608
28.435,0.321801394224167,-17.9331970214844,-3.76742100715637,15.8628377246932,71.7205448136915,-7.40633270197625,2.55949449539185,-18.0918254852295,2.52867388725281,-78.4867556017487,77.6615184858494,-77.8254361957406
28.44,-0.264054238796234,-17.9383869171143,-2.78926610946655,19.2284049004805,70.3614532820748,-7.19313859231806,1.99580454826355,-18.4574222564697,3.21392035484314,-79.68517376333,84.6690398572832,-79.9943832572456
28.445,-0.788454592227936,-17.9998970031738,-1.91569924354553,23.3040487876662,67.92925023939,-6.72591736770922,1.24517714977264,-18.7248821258545,3.80729460716248,-81.0834979015392,91.8939319990527,-81.8322778798693
28.45,-1.22642385959625,-18.1468124389648,-1.33550548553467,28.0333076274761,63.9933673905484,-5.99817650645682,0.217427626252174,-18.7698364257813,4.23404550552368,-83.3194149678562,95.2325284653549,-83.2731950777427
28.455,-1.87032961845398,-18.3491344451904,-0.629137933254242,33.2351267653918,58.1692787456569,-4.57158434970705,-1.29402124881744,-19.0506839752197,4.70144653320313,-85.204676952374,92.1599268860896,-84.7138458982385
28.46,-2.47867941856384,-18.5392055511475,-0.0771210119128227,39.4677631754876,51.1081677099952,-2.51345966880639,-2.5564329624176,-19.4464836120605,5.22919082641602,-86.3036680502073,88.4159655227363,-85.9420368544119
28.465,-2.97214078903198,-18.6956634521484,0.256311446428299,47.298305266435,42.7503145245553,0.253480379651926,-3.45387721061707,-19.9242973327637,5.79113960266113,-86.5765409377385,84.8184024340531,-86.8684085813515
28.47,-3.22198534011841,-18.7864723205566,0.35192596912384,58.8149092071415,32.16587089611,4.15720872559342,-4.17808103561401,-20.4513740539551,6.2456169128418,-86.2729663498881,79.4436104629541,-87.288171517173
28.475,-3.23916864395142,-18.8479671478271,0.312272608280182,73.5966884956673,20.2929581845187,9.19488945313038,-4.08693313598633,-20.652587890625,5.59588193893433,-85.5300330134875,68.6763978025085,-87.4370559807009
28.48,-3.10439610481262,-18.9147644042969,0.191195949912071,90.1168192298529,8.23847343157912,14.6701347239,-3.79538869857788,-20.7677440643311,4.3131856918335,-84.7676268077632,53.1269667229759,-87.4247001684924
28.485,-2.84626197814941,-19.0354061126709,-0.0089615425094962,107.54240765174,-3.40860953383286,20.2143034335842,-3.68227171897888,-20.9384860992432,2.67006683349609,-84.0346792079291,33.3676290201954,-87.3130538963193
28.49,-2.50956773757935,-19.5017070770264,-0.397177308797836,122.974619024736,-12.9350139577174,24.6839160471907,-5.1371431350708,-21.6600170135498,1.70914113521576,-82.5729572538439,13.4942809460155,-87.3364541244158
28.495,-2.27629637718201,-20.0733165740967,-0.887898206710815,136.330589493833,-20.8517376680648,28.4760387819291,-7.08991003036499,-22.8742828369141,1.2186598777771,-83.8916755372766,1.27177930246567,-88.4513117516911
28.5,-2.28699135780334,-20.5704746246338,-1.33053123950958,151.552403719637,-29.8038617075254,32.8938529484175,-8.7078161239624,-24.104887008667,1.21416676044464,-88.6170872730365,-7.04758085780274,-90.136025721799
28.505,-2.61559915542603,-20.883975982666,-1.62620604038239,170.522666743078,-41.1455854847229,38.5704675638447,-9.46773815155029,-25.0747528076172,1.64994549751282,-97.0898071648431,-13.6182309502046,-91.969029928977
28.51,-3.01403665542603,-20.8303375244141,-1.47397363185883,187.812279758969,-53.0888167013668,43.8958089653527,-8.19949626922607,-25.3059597015381,1.06945431232452,-106.084824792291,-25.5199055883909,-90.7474505959202
28.515,-3.60163855552673,-20.446647644043,-1.06658983230591,203.413442691275,-66.1169278450188,49.2113661208747,-5.82161998748779,-24.6792755126953,-1.36060833930969,-112.249350555984,-48.2830272994541,-88.4846840559758
28.52,-4.38021230697632,-19.9402751922607,-0.631931662559509,215.632664776806,-79.9282260449449,54.1157527185511,-2.79050135612488,-23.5617847442627,-4.25186491012573,-119.205433772778,-73.8565225520729,-86.6255680356009
28.525,-5.36288785934448,-19.4687480926514,-0.349701017141342,222.915012469874,-94.3305473439413,58.264334488336,0.570603489875793,-22.2156085968018,-6.52751636505127,-129.884366238202,-96.0044764453497,-86.3447857890108
28.53,-6.14529466629028,-19.4902954101563,-1.011110663414,223.199599131831,-105.849053492332,60.5141988009382,3.76902985572815,-21.5114917755127,-7.74495983123779,-139.956491037383,-104.807258398608,-88.0800773099226
28.535,-6.73642635345459,-19.2506141662598,-2.49853444099426,223.310453102061,-113.416513771923,63.4987250908561,5.59947633743286,-21.3832550048828,-9.13972091674805,-146.803878623725,-97.0814948246232,-86.812182464104
28.54,-7.03765392303467,-18.6950645446777,-4.33317136764526,222.218647363234,-116.351849039439,67.2005510172196,6.56872272491455,-21.4887256622314,-10.2865381240845,-151.041956362205,-76.45148217249,-83.3395708560969
28.545,-6.90276050567627,-17.7306995391846,-5.94016122817993,218.538896608268,-113.443055887038,71.6530693748809,7.24724817276001,-21.4159641265869,-10.6320343017578,-153.243203388295,-46.478201037697,-78.4958807344798
28.55,-6.65131950378418,-17.1663684844971,-6.60101699829102,209.712475370292,-103.841756517913,74.4653519543095,8.08131504058838,-20.810022354126,-10.9142894744873,-154.008307518741,-31.5868962507356,-76.396683564779
28.555,-6.23682975769043,-16.6128158569336,-6.95379447937012,205.370223586592,-89.6050877968572,75.9267665498821,8.24941825866699,-19.766939163208,-10.9516983032227,-156.697079787409,-17.6809913930683,-75.4479497984967
28.56,-5.60757923126221,-15.9780168533325,-6.79220247268677,206.152935944719,-73.2496602443172,76.4515163234358,7.90519237518311,-18.3710842132568,-10.7109117507935,-160.31531785871,-4.43758073394645,-75.4116541732472
28.565,-4.64787626266479,-15.1200256347656,-5.60406494140625,212.800458535568,-59.1041950392483,76.6953540768053,7.37227821350098,-16.7350749969482,-10.1185703277588,-162.723492295894,7.20159095141595,-76.1006426755831
28.57,-3.76434421539307,-14.573390007019,-5.24736547470093,210.551359204153,-58.5741518690878,76.2465355162546,6.37970352172852,-15.6421175003052,-9.49165534973145,-157.180465935349,18.9316929451987,-74.0977716637469
28.575,-2.93684363365173,-14.4826602935791,-5.68257474899292,203.142639351062,-68.9325435567623,75.0939752447608,5.36874103546143,-14.6612110137939,-8.82293224334717,-148.588634374606,31.1108013297344,-70.077508657899
28.58,-2.24218106269836,-14.6791563034058,-6.63174104690552,194.763855050911,-87.5530804041319,73.5373068310232,4.46567058563232,-13.6306934356689,-8.14068222045898,-138.025309691075,43.0053196372177,-64.450334366779
28.585,-1.92319202423096,-14.6457233428955,-7.34737682342529,196.155710999976,-108.538440478024,72.4154482598486,3.88719820976257,-12.2324924468994,-7.52858734130859,-126.662675289733,52.3250820238489,-58.0189804329708
28.59,-2.00581884384155,-13.879599571228,-7.06997299194336,203.517944585576,-120.404282236277,70.081886809157,3.38782119750977,-10.6039609909058,-6.98298120498657,-116.181312876242,55.3133000310132,-52.20994552501
28.595,-2.09881687164307,-12.7257423400879,-6.33576631546021,211.106066187407,-125.20397910945,67.1041155763282,2.95387840270996,-8.98326587677002,-6.47533273696899,-105.523451544408,55.5414864058996,-46.9688886578599
