time_s,axx_thigh,axy_thigh,axz_thigh,gxx_thigh,gxy_thigh,gxz_thigh,axx_shank,axy_shank,axz_shank,gxx_shank,gxy_shank,gxz_shank
10.0,-1.46938228607178,-9.50162982940674,-2.43647313117981,-21.6539228955153,33.4878096137364,-7.41569689132834,-2.69366383552551,-9.11830711364746,-2.97624540328979,7.50864039800658,21.6473966497633,-0.66399075702556
10.005,-1.43438136577606,-9.55009746551514,-2.34481024742126,-21.8088110953236,33.3373849425506,-7.26778743730442,-2.75529623031616,-9.27398204803467,-2.79613733291626,7.63878794509388,23.2819155596607,-1.11736217226661
10.01,-1.38634467124939,-9.61341953277588,-2.23239374160767,-21.8883913368907,33.2232900475601,-7.13494964945778,-2.80664587020874,-9.40477180480957,-2.63830661773682,7.96632454409996,24.9394607447975,-1.48888775084852
10.015,-1.29916679859161,-9.68013477325439,-2.10119843482971,-21.752894044136,33.3440614524643,-7.00706161432529,-2.76643490791321,-9.44550323486328,-2.53578495979309,8.44032088947863,26.0975722525393,-1.67716116826798
10.02,-1.22942221164703,-9.66718101501465,-2.00957417488098,-21.6021705521741,33.8604271688118,-6.97330980765484,-2.71591949462891,-9.43105506896973,-2.47578477859497,8.65474272564014,26.0366896538251,-1.98241288772472
10.025,-1.16676497459412,-9.68994903564453,-1.92528116703033,-21.3340224480012,34.9055178288101,-7.02762987523713,-2.69430899620056,-9.45012283325195,-2.40993666648865,8.78603347563977,25.5135125313277,-2.51972786147375
10.03,-1.10056471824646,-9.74232387542725,-1.86222946643829,-20.9404567027414,36.6100086116597,-7.17116501998448,-2.73598861694336,-9.54004764556885,-2.30206108093262,8.87156451952125,24.5698177371056,-3.11753525938065
10.035,-1.01719295978546,-9.8189001083374,-1.83952915668488,-20.4017784659227,39.1887977592168,-7.41221349485163,-2.88902974128723,-9.75320053100586,-2.10346984863281,8.95476561512212,23.2257474990211,-3.56492353563048
10.04,-0.91360604763031,-9.90657997131348,-1.87517523765564,-19.3586327022906,42.2855918685222,-7.81043486780453,-2.95091986656189,-9.97696113586426,-1.96233570575714,9.39839920831914,21.6255861481962,-3.52676348218103
10.045,-0.792421102523804,-9.9171781539917,-1.9087188243866,-17.8039416283177,45.4091500740904,-8.214654854396,-2.85070180892944,-9.99321174621582,-1.96831572055817,9.57147449433997,20.7276570365077,-3.68013111112543
10.05,-0.639035224914551,-9.85104751586914,-1.92203164100647,-15.9842938560617,48.2649409585319,-8.61176717538241,-2.66526484489441,-9.84631443023682,-2.07942223548889,9.26780257629391,20.552655637141,-4.17754433318667
10.055,-0.422114610671997,-9.71006870269775,-1.88499927520752,-14.3397653039356,50.3184031815504,-8.99210199044634,-2.53879284858704,-9.6261100769043,-2.21772909164429,8.11294906878627,21.1150107247175,-5.27293165245923
10.06,-0.234423503279686,-9.57919979095459,-1.76936149597168,-13.0550195276609,50.7432955894385,-9.57228045666203,-2.74436044692993,-9.40243816375732,-2.03461647033691,7.58411313456157,23.0771806392896,-6.43555748835552
10.065,-0.0493270196020603,-9.45904541015625,-1.68870973587036,-12.5118376348583,50.5152560636193,-10.2677448321047,-3.03766131401062,-9.16873741149902,-1.77848637104034,7.08352430142311,24.3112762940004,-7.31405855383667
10.07,0.135978773236275,-9.35345649719238,-1.65338814258575,-12.7058679412527,49.7415800457645,-11.0529621621096,-3.37294387817383,-8.90394401550293,-1.57080483436584,6.55959884632483,24.6546794224484,-7.96521122326525
10.075,0.319984376430511,-9.274733543396,-1.65630400180817,-13.5526363747368,48.3300053405654,-11.892566580928,-3.70976662635803,-8.5463342666626,-1.67900359630585,6.07752793668673,24.3271103800438,-8.66127836290219
10.08,0.347387790679932,-9.39845275878906,-1.63096034526825,-14.3035951834122,46.8581815366977,-12.9653664646153,-3.90415692329407,-8.26187419891357,-1.79413139820099,5.19469866570591,23.813335012939,-9.17256241850725
10.085,0.205640211701393,-9.62484359741211,-1.67229866981506,-15.1054124344211,45.7184722661273,-13.9643063901654,-4.00946998596191,-8.21256923675537,-1.84413492679596,3.50051335765338,22.6527031653935,-10.036646235311
10.09,-0.0912357270717621,-9.88640785217285,-1.8000830411911,-15.9873349977896,45.092400051331,-14.7381856061481,-4.04754877090454,-8.39101409912109,-1.81335723400116,1.14922041571137,20.5963808006601,-11.2573239833973
10.095,-0.465252310037613,-9.96792030334473,-2.01160502433777,-16.9392055284482,45.4347393778158,-14.888465135814,-4.06697559356689,-8.60064220428467,-1.70078468322754,-0.728755411148414,16.9437988306651,-12.3147183754117
10.1,-0.667984127998352,-9.98372077941895,-2.12084317207336,-17.5179325794653,45.6875622450384,-14.7466430878879,-3.97908782958984,-8.86093139648438,-1.62886440753937,-2.4321742278243,15.3555203014487,-13.1647721298866
10.105,-0.824122667312622,-9.96329689025879,-2.21018147468567,-17.9509409596347,46.3987761829335,-14.3557137956476,-3.69730639457703,-9.04388904571533,-1.57385265827179,-4.01729784997441,14.6103995969663,-14.1307008974043
10.11,-0.963398396968842,-9.92063045501709,-2.29415249824524,-18.3273782980035,47.7234367309441,-13.7300274865394,-3.24493956565857,-9.11088180541992,-1.51792287826538,-5.46567147998735,14.3899910999973,-15.3467383857233
10.115,-0.992400705814362,-9.89553451538086,-2.26744365692139,-18.7714532921757,49.2807232768016,-12.9284125798846,-3.09501957893372,-9.12414455413818,-1.37953102588654,-6.50450995557409,15.2941066555265,-16.9689510022836
10.12,-1.05931437015533,-9.89835834503174,-2.13772892951965,-19.0510009820732,49.8274662594828,-12.2568939938984,-3.18871235847473,-9.08856582641602,-1.19965124130249,-7.53194585722831,16.8460861443989,-18.5572653899932
10.125,-1.16084003448486,-9.92080211639404,-1.97418892383575,-18.626808668575,49.5648864670308,-11.8453861954625,-3.47882199287415,-8.96856594085693,-1.10136950016022,-8.5091384604611,17.9709175554097,-20.1314156729115
10.13,-1.29509091377258,-9.96376514434814,-1.81845283508301,-17.1517507701353,48.5830809247873,-11.7609155384496,-3.94380974769592,-8.75150012969971,-1.14196336269379,-9.445453235285,18.0161487756408,-21.7191290039741
10.135,-1.42483532428741,-10.1026601791382,-1.79645037651062,-14.2038488083206,47.4015469908343,-11.7157492050156,-4.44791746139526,-8.6321849822998,-1.10151541233063,-10.9287065069551,15.8774406691387,-23.6460875858275
10.14,-1.5386221408844,-10.2154779434204,-1.94389128684998,-10.4446988118005,46.5414690799788,-11.6599568047804,-4.80552530288696,-8.61677265167236,-1.10991084575653,-12.6537945790205,12.9782345410116,-25.4359984219845
10.145,-1.62013518810272,-10.3004894256592,-2.23029756546021,-6.18926812396085,45.9929263424513,-11.5363798996747,-5.01063251495361,-8.71618175506592,-1.16848075389862,-14.2178814319704,10.0441953018911,-27.0393631315302
10.15,-1.65441226959229,-10.3546152114868,-2.63991928100586,-1.65785638563088,45.7670963828286,-11.2953758210371,-5.04912567138672,-8.94613265991211,-1.28135669231415,-15.2904832401718,7.65075785161433,-28.4053651070396
10.155,-1.6742045879364,-10.4568824768066,-2.97885727882385,2.48962508336739,45.4729611164112,-10.8850726972161,-4.74266242980957,-9.16035747528076,-1.38986873626709,-16.2845370191444,5.79165463784408,-29.478734457749
10.16,-1.67840337753296,-10.5485343933105,-3.22171545028687,6.22599789310942,44.6504014346666,-10.4330943204006,-4.24884176254272,-9.30504608154297,-1.76095771789551,-17.5593525541396,4.4382035618214,-31.1118736694341
10.165,-1.64725375175476,-10.5985507965088,-3.3636486530304,9.55589141774858,43.3062202060081,-9.88305918653949,-3.7835853099823,-9.3915548324585,-2.12400364875793,-18.7857335101829,4.4939712026209,-33.0159323345477
10.17,-1.55321621894836,-10.5647573471069,-3.39080500602722,12.4538535976731,41.4088243904298,-9.15658233717036,-3.6203761100769,-9.42967796325684,-2.13837790489197,-19.5463519138919,7.20261035714957,-34.8488375039827
10.175,-1.39768350124359,-10.3999156951904,-3.36631298065186,14.9010258536977,39.1083039798482,-8.36561057278974,-3.80978155136108,-9.43392658233643,-2.03654289245605,-20.689170628082,7.93809793358124,-36.4275127872261
10.18,-1.19904494285583,-10.2194995880127,-3.32815170288086,16.8931820062734,37.3287357576418,-7.3974602862444,-4.13995313644409,-9.261962890625,-2.13351225852966,-21.7981269719144,7.91024442214593,-37.6183870048691
10.185,-0.979148387908936,-10.0385437011719,-3.3053719997406,18.4265372768265,36.2634926244974,-6.31725050108126,-4.4002366065979,-8.95892810821533,-2.38972449302673,-22.973657169587,7.16638388756547,-38.6763423261691
10.19,-0.775216042995453,-9.87332916259766,-3.3506395816803,19.4460744915924,36.25688783157,-5.2484317639064,-4.20644330978394,-8.61153888702393,-2.7138249874115,-24.4568771440849,5.59348267549168,-40.0843926537564
10.195,-0.593378365039825,-9.72996616363525,-3.45249676704407,19.7950493468559,37.472046786807,-4.36265526629871,-3.764479637146,-8.5687255859375,-2.82003116607666,-26.2033428544788,4.63400502164497,-41.9455884667336
10.2,-0.441759616136551,-9.63777542114258,-3.52650833129883,19.8004332434691,38.5291824854066,-3.7373027826862,-3.40224051475525,-8.70324802398682,-2.77677011489868,-27.2508274957811,4.45926445012713,-43.383213513427
10.205,-0.304660797119141,-9.587890625,-3.56229424476624,19.5149671946557,39.3405918833311,-3.35803433090644,-3.08298373222351,-8.89349937438965,-2.71378231048584,-27.6949110276897,5.31422142665243,-44.3654391123045
10.21,-0.134777963161469,-9.54770755767822,-3.55688571929932,18.9467432670349,40.1305442419781,-3.17736387452856,-2.58449602127075,-8.83704471588135,-2.98181533813477,-28.1086787649672,7.94280393391938,-45.0770696917389
10.215,-0.0726526081562042,-9.53366851806641,-3.43168640136719,18.5769277970664,40.3228584633436,-3.00958347921837,-2.34042048454285,-8.80080699920654,-3.15153551101685,-28.1256500775074,12.2363479311013,-46.1245270122846
10.22,-0.0661787539720535,-9.5526180267334,-3.26484394073486,18.3888380477026,40.6903465463524,-2.91546112457807,-2.40440249443054,-8.88425922393799,-3.19228720664978,-27.7772660336071,16.1101161858571,-47.3307623253709
10.225,-0.100826509296894,-9.60934829711914,-3.09083962440491,18.3576445737631,41.5179298322316,-2.85548395281571,-2.71238040924072,-9.09600830078125,-3.14472389221191,-27.1223243167365,18.889931461066,-48.5524202056031
10.23,-0.160895764827728,-9.7193717956543,-2.9924430847168,18.384164490763,43.3624531534448,-2.58448830008923,-2.9117579460144,-9.37675952911377,-3.22921276092529,-26.4037559726526,19.5143797983871,-49.2975084666869
10.235,-0.316950529813766,-9.92821884155273,-2.93375158309937,18.6605924917572,45.5138090627425,-2.31954761006196,-2.9389111995697,-9.60723114013672,-3.62905406951904,-26.0791324493275,19.7784622324565,-49.8621875261286
10.24,-0.530783414840698,-10.1913938522339,-2.89472770690918,19.1112125147015,47.5877652683656,-2.07631966451934,-2.96018242835999,-9.87449264526367,-3.98637318611145,-25.631266700166,20.5565454298733,-50.5071076479395
10.245,-0.79355800151825,-10.4832916259766,-2.88120269775391,19.7006407646006,49.4651247240136,-1.81564272008146,-3.01087856292725,-10.2172870635986,-4.19641017913818,-24.912370507002,21.9984530051763,-51.3334068582547
10.25,-1.1252076625824,-10.7078495025635,-2.99001216888428,20.3105339688005,51.2682912498024,-1.17573307563525,-2.9174907207489,-10.6969051361084,-4.41586875915527,-24.1932079364603,22.7697948058823,-52.4133451433984
10.255,-1.45965671539307,-10.8164758682251,-3.14577794075012,21.0981025914271,53.4269998577416,-0.465245859195676,-2.82821440696716,-11.0349264144897,-4.42638683319092,-23.0986069427159,23.3161723734429,-53.061427642795
10.26,-1.72234451770782,-10.8336238861084,-3.30025792121887,21.8619311840461,55.780963083484,0.316920110477931,-2.63515496253967,-11.2982606887817,-4.35769128799438,-21.6923307567655,24.5661840764672,-53.4045831768856
10.265,-1.87031602859497,-10.768461227417,-3.42008209228516,22.4523839623208,58.2402375809442,1.16735254024535,-2.26432824134827,-11.50412940979,-4.27514314651489,-20.0224331745147,27.126541958549,-53.5132412412968
10.27,-1.91046011447906,-10.6451921463013,-3.3641836643219,22.1132548247459,60.5134201593728,1.94248701693141,-1.51280987262726,-11.4015674591064,-4.20206451416016,-18.6598855671781,32.3927971010945,-53.7542137303094
10.275,-1.86803078651428,-10.501030921936,-3.2636342048645,21.2315030161067,62.5204644167919,2.41736595081689,-0.967496931552887,-11.2987804412842,-4.0278377532959,-17.2340699175596,38.5306782968348,-54.1190073036906
10.28,-1.73519766330719,-10.3468914031982,-3.16069841384888,20.0132687681959,64.1840867627427,2.68708350439493,-0.738707065582275,-11.1801700592041,-3.78686594963074,-15.744243442587,44.8521618076542,-54.58561167684
10.285,-1.50019335746765,-10.1908473968506,-3.08886957168579,18.6020167894351,65.4217511912949,2.81476663385233,-0.933622896671295,-11.0323514938354,-3.50244450569153,-14.1858973636345,50.8208933685991,-55.1427399621542
10.29,-1.22505342960358,-10.0770664215088,-3.01382732391357,17.70319633806,65.23655061195,2.33660067142878,-1.40511357784271,-10.8014030456543,-3.09386348724365,-12.4662461221484,54.8189002030364,-55.8578505229708
10.295,-1.01986610889435,-9.99231624603271,-2.98718810081482,17.7996198261204,64.0659723014257,1.69229206499196,-1.92498350143433,-10.4481763839722,-2.93807864189148,-11.4808658296481,54.7131210633604,-56.5486592707205
10.3,-0.89951479434967,-9.95449733734131,-2.99858999252319,18.4671273835166,62.367925802058,1.06230828623537,-2.46699118614197,-10.0731248855591,-2.82609963417053,-11.4879837405369,51.8714140289874,-57.3810407644916
10.305,-0.88922506570816,-9.98970508575439,-3.03793931007385,19.2167372298309,60.6771466239672,0.674492332957013,-2.99986982345581,-9.80078506469727,-2.49871873855591,-12.8883859638011,47.8019258497913,-58.5742953030603
10.31,-1.00416910648346,-10.1046667098999,-3.15193152427673,21.1958391833554,57.335018949864,0.004301808552758,-3.40715765953064,-9.90820503234863,-2.42679286003113,-14.65993042128,42.4000590088225,-59.8850495859208
10.315,-1.20229125022888,-10.2828531265259,-3.24963140487671,23.3119154580427,53.6259530229803,-0.734965173681867,-3.61784768104553,-10.0529661178589,-2.42770147323608,-15.8215748443699,37.6428766481382,-60.6943108893514
10.32,-1.4512345790863,-10.4918098449707,-3.32218289375305,25.458242640564,49.7096011000705,-1.52066349841471,-3.5782151222229,-10.192834854126,-2.47174572944641,-16.8626800889874,32.8311449816476,-61.351388747885
