Fx_N,Fy_N,Fz_N,Fx_BW,Fy_BW,Fz_BW
102.639,-47.8775,1131.88,0.1395025484199796,-0.06507305470608223,1.5384029901461096
103.588,-49.8914,1136.84,0.14079238871899422,-0.06781026163778457,1.5451444104655112
104.31,-51.8289,1140.53,0.1417737003058104,-0.07044362895005096,1.550159700985389
104.809,-53.6454,1142.83,0.14245191980971797,-0.0729125382262997,1.5532857628270471
105.082,-55.2879,1143.77,0.14282296975874956,-0.07514495412844037,1.5545633707101596
105.126,-56.6954,1143.5,0.14288277268093783,-0.07705796805980292,1.5541963982330955
104.95,-57.8107,1142.21,0.14264356099218484,-0.07857383622154264,1.552443085287122
104.58,-58.5974,1140.12,0.14214067278287462,-0.07964308528712198,1.5496024464831804
104.056,-59.0552,1137.35,0.14142847434590552,-0.0802653075093442,1.5458375806999658
103.416,-59.2263,1133.92,0.1405586136595311,-0.08049785932721713,1.5411756710839282
102.692,-59.1929,1129.75,0.13957458375807,-0.08045246347264697,1.5355079850492694
101.916,-59.0673,1124.74,0.13851987767584098,-0.08028175331294597,1.5286986068637445
101.138,-58.9744,1118.79,0.13746245327896706,-0.08015548759768944,1.520611620795107
100.437,-59.0325,1111.91,0.13650968399592253,-0.08023445463812436,1.5112606184165818
99.9263,-59.3339,1104.24,0.13581556235134218,-0.08064410465511383,1.500835881753313
99.7329,-59.9332,1096.05,0.13555270132517838,-0.08145864763846415,1.4897043832823649
99.9809,-60.8438,1087.65,0.1358897723411485,-0.0826962962962963,1.4782874617737005
100.765,-62.0408,1079.3,0.13695548759768944,-0.084323207611281,1.4669384981311586
102.124,-63.4583,1071.09,0.13880258239891266,-0.08624981311586816,1.4557798165137614
104.005,-64.9749,1062.84,0.14135915732246007,-0.08831111111111112,1.4445667686034658
106.237,-66.4004,1054.14,0.14439279646619096,-0.09024858987427796,1.4327420998980633
108.524,-67.4873,1044.38,0.14750118926265715,-0.0917258579680598,1.419476724430853
110.485,-67.9803,1032.87,0.15016649677200136,-0.09239592252803262,1.4038328236493374
111.726,-67.6966,1019.11,0.15185321100917432,-0.0920103295956507,1.3851308188922868
111.952,-66.6063,1002.83,0.1521603805640503,-0.09052844036697248,1.3630037376826367
111.057,-64.8587,984.164,0.1509439347604485,-0.08815317703024125,1.337633707101597
109.178,-62.7307,963.582,0.14839007815154603,-0.08526089024804621,1.3096595310907237
106.665,-60.5412,941.829,0.14497451580020387,-0.08228501529051989,1.2800937818552496
103.945,-58.6071,919.788,0.14127760788311247,-0.07965626911314985,1.2501365953109072
