Fx_N,Fy_N,Fz_N,Fx_BW,Fy_BW,Fz_BW
12.36349,-103.6076,532.505,0.01680392796466191,-0.14081902820251443,0.7237580699966021
6.353503,-98.06676,482.2511,0.008635410125722052,-0.13328815494393476,0.6554551138294258
-0.7716854,-90.42748,436.2119,-0.0010488418620455318,-0.12290517159361196,0.5928805980292219
-7.537221,-82.1703,393.4404,-0.010244269113149847,-0.11168236493374108,0.5347474006116208
-12.64737,-74.64465,353.0138,-0.017189765545361876,-0.10145382262996942,0.47980129119945636
-15.35914,-68.65583,314.3835,-0.020875487597689434,-0.09331407407407406,0.42729663608562696
-15.66009,-64.30716,277.5351,-0.021284525993883793,-0.08740354740061161,0.3772138634046891
-14.21251,-61.12153,242.9149,-0.019317037037037035,-0.08307377505946313,0.3301595650696568
-12.09608,-58.35028,211.1743,-0.016440475705062862,-0.07930721032959565,0.28701909616038057
-10.44366,-55.31964,182.8533,-0.014194576962283384,-0.07518809378185524,0.24852640163098877
-10.09719,-51.67393,158.1373,-0.013723669724770642,-0.07023300033978933,0.2149334692490656
-11.39719,-47.43526,136.7714,-0.01549057424396874,-0.06447198097179749,0.18589384981311588
-14.15881,-42.884,118.1488,-0.01924405028882093,-0.058286102616377844,0.16058280665987087
-17.8067,-38.34272,101.5267,-0.024202106693849812,-0.05211378865103636,0.13799075773020728
-21.58614,-33.98377,86.29088,-0.02933896024464832,-0.04618928984029901,0.11728288141352362
-24.76787,-29.7619,72.17738,-0.03366343187223921,-0.0404511043153245,0.09810041454298335
-26.80584,-25.50473,59.36601,-0.03643335372069317,-0.03466494053686714,0.08068774719673803
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
7.73185,60.16547,95.43666,0.01050880054366293,0.08177433910975196,0.12971343527013252
24.46182,69.03839,198.5041,0.033247461773700304,0.09383403329935441,0.2697983010533469
33.36846,69.29409,334.6989,0.045352986748216105,0.09418156982670743,0.4549084607543323
30.83082,61.89673,494.6185,0.04190393476044852,0.08412739381583419,0.6722643560992184
16.89726,50.94182,663.5768,0.02296603465851172,0.06923794767244308,0.9019052667346246
-4.209371,42.37111,824.6247,-0.005721197417601087,0.0575890044172613,1.1207946992864424
-25.39945,41.77713,962.5228,-0.034521848453958545,0.05678169215086646,1.308219911654774
-39.41114,52.30686,1067.498,-0.053565939517499155,0.07109325178389399,1.450897723411485
-41.62798,73.66,1137.499,-0.05657897383622154,0.1001155283724091,1.5460400951410127
-31.61271,102.5208,1178.118,-0.04296664627930683,0.1393418960244648,1.6012477064220183
-12.67892,133.939,1200.257,-0.01723264695888549,0.18204417261297995,1.631338090383962
10.04106,162.8458,1216.513,0.013647380224260958,0.22133306150186885,1.6534325518178727
31.81267,185.168,1237.581,0.04323842337750595,0.25167244308528713,1.6820672782874617
49.66089,198.4217,1269.83,0.06749696228338431,0.2696863064899762,1.7258987427794765
62.49328,201.8644,1314.581,0.08493819911654774,0.2743654774040095,1.7867223921168873
70.42253,196.2984,1368.952,0.09571529731566428,0.2668004077471967,1.8606211348963642
74.04317,183.6226,1427.645,0.10063631668365614,0.24957200135915733,1.9403941556235134
74.12245,166.2562,1484.898,0.10074407067618077,0.22596833163438668,2.01820998980632
71.64583,146.5728,1536.046,0.09737795446822971,0.19921549439347605,2.087728168535508
67.86502,126.4717,1578.328,0.09223923887189943,0.17189493713897383,2.145196058443765
64.09994,107.1713,1610.899,0.08712190282025145,0.1456626571525654,2.189465171593612
61.36172,89.23905,1634.266,0.08340023105674482,0.12128990825688074,2.2212246007475365
60.06572,72.78825,1649.492,0.08163876316683656,0.09893068297655454,2.2419191301393138
60.03279,57.72458,1657.506,0.08159400611620794,0.07845678559293238,2.2528114169215088
60.74288,43.93512,1658.719,0.08255913013931362,0.05971474006116208,2.254460074753653
61.63786,31.37222,1653.016,0.08377554875976895,0.042639782534828405,2.246708800543663
62.29143,20.04414,1640.019,0.08466385321100917,0.02724313965341488,2.2290438328236495
62.40657,9.949828,1619.487,0.08482034658511722,0.013523381583418282,2.201137614678899
61.73144,1.000418,1591.626,0.08390273870200475,0.0013597254502208632,2.1632701325178387
60.02105,-7.037074,1557.191,0.08157804960924227,-0.009564490655793408,2.1164675501189265
57.10761,-14.55657,1517.351,0.07761822629969418,-0.01978466870540265,2.062318722392117
53.03377,-22.08367,1473.404,0.07208123683316343,-0.03001518178729188,2.002587835541964
48.13036,-30.18634,1426.495,0.06541673122663949,-0.04102798504926945,1.9388311247026841
42.9397,-39.32501,1377.427,0.058361807679238875,-0.053448875297315665,1.8721399932042133
37.98787,-49.68995,1326.624,0.0516314916751614,-0.067536459395175,1.8030907237512743
33.52633,-61.10274,1274.22,0.04556755691471288,-0.0830482364933741,1.7318654434250764
29.40352,-73.03367,1220.222,0.039964009514101256,-0.09926424736663268,1.6584736663268773
25.15978,-84.72813,1164.641,0.034196099218484544,-0.11515885830784912,1.582930343187224
20.30739,-95.38754,1107.557,0.0276009378185525,-0.1296466734624533,1.505344206591913
14.64741,-104.3395,1049.102,0.019908134556574926,-0.14181379544682296,1.4258946653075095
8.449181,-111.1534,989.4154,0.011483766224940536,-0.15107495752633368,1.3447711858647637
2.386713,-115.6874,928.6345,0.0032439184505606523,-0.15723737682636765,1.2621603805640502
-2.748909,-118.0622,866.9459,-0.0037361997961264013,-0.16046510363574584,1.1783158681617398
-6.415748,-118.5688,804.6754,-0.008720010873258579,-0.1611536527353041,1.0936804621134897
-8.564484,-117.548,742.3383,-0.01164048114169215,-0.15976622494053688,1.0089545361875638
-9.620397,-115.3069,680.6157,-0.013075633027522937,-0.1567202174651716,0.9250638124362894
-10.22269,-112.1058,620.2667,-0.013894243968739381,-0.15236941896024464,0.8430400271831465
-10.89336,-108.183,562.0211,-0.014805790010193678,-0.14703771661569828,0.7638750934420659
-11.84352,-103.7633,506.4899,-0.016097206931702343,-0.14103064899762147,0.688399456337071
-13.01085,-99.02348,454.1123,-0.017683792048929663,-0.13458848793747877,0.6172100577641862
-14.24973,-94.04258,405.1407,-0.019367624872579002,-0.12781866123003738,0.5506499490316004
-15.5022,-88.78336,359.6639,-0.021069928644240572,-0.12067055385660891,0.4888398233095481
-16.83006,-83.12784,317.6656,-0.022874699286442406,-0.11298381243628951,0.4317575263336731
-18.32277,-76.95457,279.0933,-0.024903527013251783,-0.1045933673122664,0.3793317023445464
-19.99095,-70.22656,243.901,-0.027170846075433235,-0.0954489432551818,0.3314998301053347
-21.74224,-63.05625,212.0458,-0.029551124702684336,-0.08570336391437308,0.2882036017669045
-23.44462,-55.71895,183.4517,-0.03186492694529392,-0.07573081889228678,0.24933972137274887
-25.00622,-48.59992,157.9699,-0.03398738702004757,-0.06605493713897383,0.21470594631328577
-26.40183,-42.08803,135.3559,-0.03588424057084608,-0.0572042541624193,0.1839699626231736
-27.63714,-36.45615,115.269,-0.03756322120285423,-0.04954964322120286,0.15666870540265038
-28.69737,-31.77603,97.29853,-0.039004240570846074,-0.043188623853211004,0.13224400951410126
-29.52893,-27.90122,81.03494,-0.04013446143391097,-0.037922147468569485,0.11013923207611281
-30.0644,-24.52651,66.1952,-0.04086224940536867,-0.03333538566089025,0.08996969079170913
-30.26452,-21.30175,52.76831,-0.04113424396873938,-0.028952429493713894,0.07172043493034319
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-35.04519,23.98645,78.80014,-0.04763192660550458,0.032601359157322464,0.10710178729187904
-42.53846,30.94638,197.5856,-0.05781645939517499,0.04206099898063201,0.26854991505266734
-48.12689,34.19823,354.2558,-0.06541201495073055,0.0464807747196738,0.4814893645939518
-48.87998,33.59409,534.9195,-0.06643558273870201,0.045659653414882775,0.727039755351682
-42.7792,31.01924,719.8917,-0.058143662928984034,0.04216002718314645,0.9784460754332314
-29.75991,30.09832,888.5756,-0.040448399592252805,0.040908352021746516,1.2077140332993543
-12.09993,35.02991,1024.885,-0.016445708460754334,0.047611158681617395,1.3929799524294937
6.134605,48.93499,1121.312,0.008337893306150186,0.06651034998301053,1.5240394155623511
20.41666,72.42568,1180.235,0.02774945293917771,0.09843789330615019,1.6041250424736662
27.29556,103.0724,1212.152,0.037098960244648316,0.1400916072035338,1.6475052667346246
25.51213,136.0439,1231.681,0.03467499830105335,0.18490506286102618,1.6740482500849474
16.30068,165.6226,1252.861,0.02215518858307849,0.22510716955487597,1.7028352021746518
2.838497,186.9122,1285.357,0.0038579639823309547,0.254043085287122,1.7470023785253144
-10.90246,197.0696,1332.624,-0.014818158341828066,0.26784858987427795,1.8112456676860347
-21.46533,195.721,1392.235,-0.02917476044852192,0.2660156303092083,1.892266394835202
-26.90158,184.6086,1457.863,-0.036563479442745496,0.25091213047910293,1.981465171593612
-27.10412,166.7632,1521.955,-0.03683876316683656,0.22665742439687395,2.068576282704723
-23.43042,145.5545,1578.132,-0.031845626911314984,0.19783146449201494,2.1449296636085626
-17.88639,123.8868,1622.635,-0.024310417940876655,0.16838165137614677,2.205416241930003
-12.30692,103.6914,1654.592,-0.016727040434930344,0.1409329255861366,2.24885083248386
-7.876697,85.78656,1675.322,-0.010705670404349303,0.11659743119266054,2.2770261637784572
-5.069947,70.09529,1687.132,-0.0068908555895344885,0.09527052667346246,2.293077811756711
-3.849638,56.08772,1692.132,-0.0052322636765205575,0.07623203533809038,2.2998735983690115
-3.909821,43.23313,1691.49,-0.005314061841658172,0.058760625212368335,2.2990010193679917
-4.849668,31.27062,1685.271,-0.006591461773700306,0.042501692150866466,2.2905484199796127
-6.285394,20.23269,1672.761,-0.00854283927964662,0.02749940876656473,2.273545361875637
-7.925849,10.28223,1653.021,-0.010772475705062862,0.013975168195718654,2.246715596330275
-9.591511,1.485848,1625.427,-0.013036372409106356,0.002019501189262657,2.209211009174312
-11.1461,-6.354413,1590.01,-0.01514930343187224,-0.008636646958885491,2.1610737342847433
-12.37244,-13.72918,1547.518,-0.016816092422697927,-0.01866011552837241,2.10332042133877
-12.89352,-21.2995,1499.245,-0.017524322120285422,-0.02894937138973836,2.0377098199116546
-12.23431,-29.68446,1446.746,-0.016628352021746517,-0.04034585117227319,1.9663554196398234
-10.03299,-39.24634,1391.561,-0.013636411824668706,-0.053341950390757724,1.891350322799864
-6.304036,-49.94382,1335.037,-0.00856817669045192,-0.06788150866462793,1.814525314305131
-1.599129,-61.29458,1278.219,-0.002173467889908257,-0.08330897723411486,1.7373007135575944
3.063458,-72.46807,1221.797,0.0041637213727488956,-0.09849550798504926,1.660614339109752
6.528201,-82.50826,1166.061,0.008872852191641183,-0.1121417057424397,1.5848603465851172
7.975935,-90.63885,1110.902,0.010840550458715596,-0.12319245667686035,1.509890587835542
7.318818,-96.53989,1055.862,0.0099474250764526,-0.13121289840299014,1.4350825688073396
5.295932,-100.4583,1000.3,0.007198004757050628,-0.13653863404689093,1.3595650696568127
3.185669,-103.0771,943.6034,0.004329825348284064,-0.14009799524294939,1.2825054706082228
2.253547,-105.194,885.4317,0.0030629249065579345,-0.1429751953788651,1.203440978593272
3.19371,-107.3689,825.8789,0.004340754332313965,-0.14593122663948352,1.122499354400272
5.81729,-109.6992,765.5255,0.007906612300373768,-0.14909847094801223,1.0404695888549098
9.115888,-111.8008,705.336,0.012389925925925926,-0.15195487597689433,0.9586625891946993
11.6642,-112.9763,646.425,0.015853482840638804,-0.15355256540944615,0.8785932721712537
12.19209,-112.5013,589.7775,0.016570968399592254,-0.1529069656812776,0.8016004077471968
10.09275,-109.9241,536.0304,0.01371763506625892,-0.1494041454298335,0.7285496432212029
5.661662,-105.2628,485.3888,0.007695089364593952,-0.14306870540265035,0.6597197417601087
-0.02285541,-99.0202,437.6911,-3.1064097859327215e-05,-0.1345840299014611,0.5948910635406048
-5.51065,-92.00892,392.5939,-0.007489840299014611,-0.12505459734964322,0.5335968739381584
-9.49848,-85.06703,349.8061,-0.012909928644240572,-0.11561947672443086,0.4754415222562012
-11.25426,-78.7844,309.2776,-0.015296309887869522,-0.10708039415562352,0.420356914712878
-10.81429,-73.35432,271.2616,-0.014698321440706761,-0.09970006116207951,0.3686871899422358
-8.917366,-68.60076,236.2245,-0.012120103295956506,-0.09323922528032619,0.32106625891946994
-6.72105,-64.14553,204.6465,-0.009134964322120286,-0.08718386680258239,0.2781467889908257
-5.405176,-59.6196,176.8012,-0.007346484539585457,-0.08103241590214066,0.24030064559972816
-5.798557,-54.81728,152.6034,-0.007881151206252124,-0.0745053075093442,0.20741202854230376
-8.151266,-49.73283,131.5884,-0.011078852871219843,-0.06759474006116208,0.1788493374108053
-12.11418,-44.48428,113.0297,-0.016465076452599387,-0.06046113489636425,0.15362514441046551
-16.90426,-39.18815,96.15905,-0.022975548759768944,-0.05326286102616378,0.13069527692830443
-21.56877,-33.87102,80.41566,-0.02931535168195719,-0.04603604485219164,0.10929753312945974
-25.24642,-28.47761,65.64079,-0.03431385660890248,-0.03870555215766225,0.08921616038056404
-27.35846,-22.97151,52.14146,-0.03718445124023106,-0.03122189602446483,0.0708684471627591
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-5.736218,30.40001,43.95238,-0.007796422697927285,0.0413183961943595,0.059738199116547736
13.45799,38.34693,121.7682,0.018291525654094462,0.05211951070336392,0.16550214067278288
29.76967,41.0731,237.0054,0.04046166496772002,0.05582480462113489,0.322127624872579
38.23936,37.93053,386.15,0.05197330615018688,0.05155355759429153,0.5248386000679578
35.9216,30.63376,558.7966,0.048823105674481816,0.04163609921848454,0.7594924906557934
23.28805,22.94854,739.1707,0.03165212368331634,0.031190676180767925,1.0046492694529392
4.362457,19.3954,909.4466,0.005929265375467211,0.02636139993204213,1.2360810057764187
-14.61159,23.48344,1054.005,-0.019859449541284404,0.03191768943255182,1.4325586136595312
-27.4303,36.32854,1163.255,-0.037282093102276585,0.04937620115528372,1.5810465511382945
-30.09338,56.33902,1235.66,-0.040901637784573563,0.0765735915732246,1.679456337071016
-21.92096,80.01509,1277.277,-0.0297940332993544,0.1087530954808019,1.736020387359837
-5.239712,103.2788,1299.105,-0.007121592932381923,0.14037213727488956,1.7656880733944955
16.01183,122.6137,1313.38,0.021762595990485897,0.16665130818892285,1.7850900441726132
37.92483,135.657,1330.191,0.051545810397553515,0.1843792048929664,1.8079388379204893
57.70799,141.3246,1355.404,0.07843423717295277,0.1920823649337411,1.842207271491675
73.89725,139.6972,1390.258,0.10043798844716276,0.18987047230716958,1.8895793408086987
85.93373,131.7939,1432.316,0.11679745837580699,0.17912864424057084,1.9467427794767245
93.65538,119.2448,1477.136,0.12729239551478083,0.16207244308528712,2.007660210669385
97.11353,103.8656,1519.984,0.13199256540944615,0.14116969079170913,2.065897383622154
96.72915,87.21252,1557.085,0.13147013251783896,0.11853553516819572,2.1163234794427455
93.48799,70.27554,1586.194,0.12706488617057424,0.09551551478083589,2.1558871899422356
88.86131,53.45801,1606.528,0.12077650016989466,0.0726578457356439,2.183524294937139
84.38538,36.85218,1618.268,0.11469300713557594,0.05008791029561671,2.1994808019028205
81.11327,20.62208,1621.94,0.11024569486918111,0.02802865103635746,2.2044716275908938
79.2644,5.230856,1617.928,0.10773278967040434,0.007109556235134217,2.199018688413184
78.28398,-8.628077,1606.262,0.10640024464831804,-0.011726914033299354,2.1831627590893645
77.27124,-20.31867,1586.715,0.10502377166156983,-0.02761626911314985,2.1565953109072376
75.51285,-29.56209,1559.127,0.10263384301732925,-0.04017953109072375,2.1190988786952087
72.80792,-36.58324,1523.769,0.09895741760108732,-0.04972237852531431,2.0710417940876655
69.42128,-42.06766,1481.569,0.09435444104655114,-0.057176568127760785,2.0136853550798506
65.75271,-46.97534,1434.105,0.08936827726809378,-0.06384687733605166,1.9491743119266056
61.98324,-52.27627,1383.349,0.08424497451580021,-0.07105167516139993,1.880188922867822
57.93964,-58.68715,1331.268,0.07874908596670065,-0.07976506965681278,1.8094026503567788
53.23709,-66.50099,1279.407,0.07235758069996602,-0.0903853075093442,1.7389153924566767
47.56341,-75.56555,1228.599,0.06464615698267075,-0.10270547060822291,1.6698593272171254
40.89733,-85.39385,1178.89,0.055585905538566086,-0.11606367652055725,1.6022969758749577
33.53417,-95.34,1129.7,0.04557821270812097,-0.12958205912334353,1.5354400271831465
25.93979,-104.762,1080.15,0.03525625552157662,-0.14238803941556236,1.46809378185525
18.55607,-113.1149,1029.436,0.025220618416581717,-0.15374094461433913,1.3991654774040094
11.68644,-119.9706,977.097,0.015883710499490316,-0.16305891946992865,1.3280285423037717
